key,0,1,2,3,4,5,6,7
461,"Verbesserter Moder",5369,25,80,0,0,26,0
462,"Elementare Meisterschaft IV",5370,25,82,0,0,26,0
463,"Verbesserter Mana-Brunnen",5371,25,84,0,-600,26,0
464,"Verbesserte Augmentierung II",5372,25,88,0,2,26,0
465,"Elementare Meisterschaft V",5373,25,90,0,0,26,0
466,"Verbesserte Ätherinfusion",5396,26,15,66639,0,69,0
467,"Verbesserte Ätherinfusion II",5397,26,22,0,0,69,0
468,"Meister der Rubin-Beschwörung",5682,27,30,66627,0,28,0
469,"Meister der Topas-Beschwörung",5683,27,35,66628,0,28,0
470,"Meister der Smaragd-Beschwörung",5684,27,45,66631,0,28,0
471,"Entflammung",5685,27,50,66632,0,28,0
472,"",0,0,0,0,0,0,0
473,"Meister des Ruins II",5687,27,54,67638,0,28,0
474,"Meister der Ätherinfusion",5690,27,58,67640,0,28,0
475,"Verbesserter Energiesiphon",5691,27,62,0,0,28,0
476,"Meister des Ruins III",5688,27,72,0,0,28,0
477,"Meister der Elementarkorona",5692,27,74,0,0,28,0
478,"Meister der Elementarkorona II",5693,27,82,0,0,28,0
479,"Meister des Ruins IV",5689,27,84,0,0,28,0
480,"Verbesserter Schimmerschild",5694,27,88,0,2,28,0
481,"Hohe Beschwörung",5695,27,90,0,0,28,0
482,"Verbesserte Magieklinge",6208,35,68,0,0,112,0
483,"Meister der Rotmagie II",6209,35,82,0,0,112,0
484,"Meister der Rotmagie III",6210,35,84,0,0,112,0
485,"Verbesserte Präparation",6211,35,88,0,2,112,0
486,"Verbesserte Manafizierung II",6212,35,90,0,0,112,0
487,"Meister der Blendung",5343,24,82,0,0,25,0
488,"Verbessertes Sanctus",5344,24,82,0,0,25,0
489,"Meister der Heilmagie",6826,24,85,0,0,25,0
490,"Verbesserter Göttlicher Segen",5345,24,88,0,2,25,0
491,"Meister der Bravade IV",5704,28,82,0,0,29,0
492,"Meister des Krieges",5705,28,82,0,0,29,0
493,"Meister der Heilmagie",6826,28,85,0,0,29,0
494,"Verbesserte Dislokation",5706,28,88,0,-300,29,0
495,"Verbessertes Ziehen",6115,33,40,67551,0,99,0
496,"Verbessertes Ziehen II",6116,33,50,0,0,99,0
497,"Meister des Spannungsaspekts IV",6117,33,82,0,0,99,0
498,"Meister des Gravitas",6118,33,82,0,0,99,0
499,"Meister der Heilmagie",6826,33,85,0,0,99,0
500,"Verbesserte Kongruenz",6119,33,88,0,2,99,0
501,"Sternenfischen",5487,18,89,0,0,19,0
502,"Verbesserte Bahamut-Beschwörung",5696,27,80,0,0,28,0
503,"Meister der Elemente",5697,27,86,0,0,28,0
504,"Verbesserte Kommandos",6801,19,84,0,0,20,0
505,"Verbesserte Kommandos",6801,21,84,0,0,22,0
506,"Verbesserte Kommandos",6801,32,84,0,0,98,0
507,"Verbesserte Kommandos",6801,37,84,0,0,149,0
508,"Meister der Lanze IV",5293,22,90,0,0,23,0
509,"Verbessertes Henochisch II",5374,25,86,0,15,26,0
510,"Meister der Physis",6459,40,60,0,0,181,0
511,"Verbesserter Schattenschemen",6065,32,88,0,0,98,0
512,"Meister des Zündschlags",5248,20,86,0,0,21,0
513,"Meister des Tornadotritts",5247,20,90,0,0,21,0
514,"Verbessertes Ikishoten",6157,34,90,0,0,111,0
515,"Meister des Meuchelsprungs",5420,30,56,67222,0,92,0
516,"Verbesserte Kommandos",6801,30,74,0,0,92,0
517,"Verbesserte Kommandos",6801,31,84,0,0,96,0
518,"Verbesserte Kommandos",6801,20,84,0,0,21,0
519,"Meister des Fuga",6158,34,86,0,0,111,0
520,"Verbesserte Kommandos",6801,34,66,0,0,111,0
521,"Verbesserte Kommandos II",6802,34,84,0,0,111,0
522,"Verbesserte Kommandos II",6802,30,84,0,0,92,0
523,"",0,0,0,0,0,0,0
524,"",0,0,0,0,0,0,0
525,"",0,0,0,0,0,0,0
526,"",0,0,0,0,0,0,0
527,"",0,0,0,0,0,0,0
528,"",0,0,0,0,0,0,0
529,"",0,0,0,0,0,0,0
530,"",0,0,0,0,0,0,0
