key,0,1,2,3,4,5,6,7,8
552,0,0,0,0,0,False,False,False,""
553,0,0,0,0,0,False,False,False,""
554,0,0,0,0,0,False,False,False,""
555,0,0,0,0,0,False,False,False,""
556,0,0,0,0,0,False,False,False,""
557,0,0,0,0,0,False,False,False,""
558,0,0,0,0,0,False,False,False,""
559,0,0,0,0,0,False,False,False,""
560,0,0,0,0,0,False,False,False,""
561,0,0,0,0,0,False,False,False,""
562,0,0,0,0,0,False,False,False,""
563,0,0,0,0,0,False,False,False,""
564,0,0,0,0,0,False,False,False,""
565,0,0,0,0,0,False,False,False,""
566,0,0,0,0,0,False,False,False,""
567,0,0,0,0,0,False,False,False,""
568,0,0,0,0,0,False,False,False,""
569,0,0,0,0,0,False,False,False,""
570,0,0,0,0,0,False,False,False,""
571,0,0,0,0,0,False,False,False,""
572,0,0,0,0,0,False,False,False,""
573,0,0,0,0,0,False,False,False,""
574,0,0,0,0,0,False,False,False,""
575,0,0,0,0,0,False,False,False,""
576,0,0,0,0,0,False,False,False,""
577,0,0,0,0,0,False,False,False,""
578,0,0,0,0,0,False,False,False,""
579,0,0,0,0,0,False,False,False,""
580,0,0,0,0,0,False,False,False,""
581,0,0,0,0,0,False,False,False,""
582,0,0,0,0,0,False,False,False,""
583,0,0,0,0,0,False,False,False,""
584,0,0,0,0,0,False,False,False,""
585,0,0,0,0,0,False,False,False,""
586,0,0,0,0,0,False,False,False,""
587,0,0,0,0,0,False,False,False,""
588,0,0,0,0,0,False,False,False,""
589,0,0,0,0,0,False,False,False,""
590,0,0,0,0,0,False,False,False,""
591,0,0,0,0,0,False,False,False,""
592,0,0,0,0,0,False,False,False,""
593,0,0,0,0,0,False,False,False,""
594,0,0,0,0,0,False,False,False,""
595,0,0,0,0,0,False,False,False,""
596,0,0,0,0,0,False,False,False,""
597,0,0,0,0,0,False,False,False,""
598,0,0,0,0,0,False,False,False,""
599,0,0,0,0,0,False,False,False,""
600,76801,1,24,1,0,True,False,False,"Verteidiger"
601,76802,1,24,2,0,True,False,False,"Heiler"
602,76803,1,24,3,0,True,False,False,"Angreifer"
603,76811,1,24,80,0,True,False,False,"Zimmerer"
604,76812,1,24,81,0,True,False,False,"Grobschmied"
605,76813,1,24,82,0,True,False,False,"Plattner"
606,76814,1,24,83,0,True,False,False,"Goldschmied"
607,76815,1,24,84,0,True,False,False,"Gerber"
608,76816,1,24,85,0,True,False,False,"Weber"
609,76817,1,24,86,0,True,False,False,"Alchemist"
610,76818,1,24,87,0,True,False,False,"Gourmet"
611,76819,1,24,90,0,True,False,False,"Minenarbeiter"
612,76820,1,24,91,0,True,False,False,"Gärtner"
613,76821,1,24,92,0,True,False,False,"Fischer"
614,76804,1,24,70,0,True,False,False,"Gladiator"
615,76805,1,24,73,0,True,False,False,"Faustkämpfer"
616,76806,1,24,71,0,True,False,False,"Marodeur"
617,76807,1,24,74,0,True,False,False,"Pikenier"
618,76808,1,24,76,0,True,False,False,"Waldläufer"
619,76809,1,24,72,0,True,False,False,"Druide"
620,76810,1,24,77,0,True,False,False,"Thaumaturg"
621,76829,1,24,78,0,True,False,False,"Hermetiker"
622,76832,1,24,75,0,True,False,False,"Schurke"
623,76822,1,24,10,0,True,False,False,"Paladin"
624,76823,1,24,30,0,True,False,False,"Mönch"
625,76824,1,24,11,0,True,False,False,"Krieger"
626,76825,1,24,31,0,True,False,False,"Dragoon"
627,76826,1,24,40,0,True,False,False,"Barde"
628,76827,1,24,20,0,True,False,False,"Weißmagier"
629,76828,1,24,50,0,True,False,False,"Schwarzmagier"
630,76830,1,24,51,0,True,False,False,"Beschwörer"
631,76831,1,24,21,0,True,False,False,"Gelehrter"
632,76833,1,24,32,0,True,False,False,"Ninja"
633,76834,1,24,41,0,True,False,False,"Maschinist"
634,76835,1,24,12,0,True,False,False,"Dunkelritter"
635,76836,1,24,22,0,True,False,False,"Astrologe"
636,76837,1,24,33,0,True,False,False,"Samurai"
637,76838,1,24,52,0,True,False,False,"Rotmagier"
638,76839,1,24,60,0,True,False,False,"Blaumagier"
639,76840,1,24,13,0,True,False,False,"Revolver<SoftHyphen/>klinge"
640,76841,1,24,42,0,True,False,False,"Tänzer"
641,76843,1,24,23,0,True,False,False,"Weiser"
642,76842,1,24,34,0,True,False,False,"Schnitter"
643,0,0,0,0,0,False,False,False,""
644,0,0,0,0,0,False,False,False,""
645,0,0,0,0,0,False,False,False,""
646,0,0,0,0,0,False,False,False,""
647,0,0,0,0,0,False,False,False,""
648,0,0,0,0,0,False,False,False,""
649,0,0,0,0,0,False,False,False,""
650,0,0,0,0,0,False,False,False,""
651,0,0,0,0,0,False,False,False,""
652,0,0,0,0,0,False,False,False,""
653,0,0,0,0,0,False,False,False,""
654,0,0,0,0,0,False,False,False,""
655,0,0,0,0,0,False,False,False,""
656,0,0,0,0,0,False,False,False,""
657,0,0,0,0,0,False,False,False,""
658,0,0,0,0,0,False,False,False,""
659,0,0,0,0,0,False,False,False,""
660,76151,1,25,1,0,True,False,False,"Zahlziegel 1"
661,76152,1,25,2,0,True,False,False,"Zahlziegel 2"
662,76153,1,25,3,0,True,False,False,"Zahlziegel 3"
663,76154,1,25,4,0,True,False,False,"Zahlziegel 4"
664,76155,1,25,5,0,True,False,False,"Zahlziegel 5"
665,76156,1,25,6,0,True,False,False,"Zahlziegel 6"
666,76157,1,25,7,0,True,False,False,"Zahlziegel 7"
667,76158,1,25,8,0,True,False,False,"Zahlziegel 8"
668,76159,1,25,9,0,True,False,False,"Zahlziegel 9"
669,76160,1,25,10,0,True,False,False,"Kreisziegel 1"
670,76161,1,25,11,0,True,False,False,"Kreisziegel 2"
671,76162,1,25,12,0,True,False,False,"Kreisziegel 3"
672,76163,1,25,13,0,True,False,False,"Kreisziegel 4"
673,76164,1,25,14,0,True,False,False,"Kreisziegel 5"
674,76165,1,25,15,0,True,False,False,"Kreisziegel 6"
675,76166,1,25,16,0,True,False,False,"Kreisziegel 7"
676,76167,1,25,17,0,True,False,False,"Kreisziegel 8"
677,76168,1,25,18,0,True,False,False,"Kreisziegel 9"
678,76169,1,25,19,0,True,False,False,"Bambusziegel 1"
679,76170,1,25,20,0,True,False,False,"Bambusziegel 2"
680,76171,1,25,21,0,True,False,False,"Bambusziegel 3"
681,76172,1,25,22,0,True,False,False,"Bambusziegel 4"
682,76173,1,25,23,0,True,False,False,"Bambusziegel 5"
683,76174,1,25,24,0,True,False,False,"Bambusziegel 6"
684,76175,1,25,25,0,True,False,False,"Bambusziegel 7"
685,76176,1,25,26,0,True,False,False,"Bambusziegel 8"
686,76177,1,25,27,0,True,False,False,"Bambusziegel 9"
687,76178,1,25,28,0,True,False,False,"Windziegel Ost"
688,76179,1,25,29,0,True,False,False,"Windziegel Süd"
689,76180,1,25,30,0,True,False,False,"Windziegel West"
690,76181,1,25,31,0,True,False,False,"Windziegel Nord"
691,76182,1,25,32,0,True,False,False,"Drachenziegel weiß"
692,76183,1,25,33,0,True,False,False,"Drachenziegel grün"
693,76184,1,25,34,0,True,False,False,"Drachenziegel rot"
694,76185,1,25,35,0,True,False,False,"Aka-Glücksziegel Zahl"
695,76186,1,25,36,0,True,False,False,"Aka-Glücksziegel Kreis"
696,76187,1,25,37,0,True,False,False,"Aka-Glücksziegel Bambus"
697,0,0,0,0,0,False,False,False,""
698,0,0,0,0,0,False,False,False,""
699,0,0,0,0,0,False,False,False,""
700,0,0,0,0,0,False,False,False,""
