key,0,1,2,3,4,5,6,7,8
556,0,0,0,0,0,False,False,False,""
557,0,0,0,0,0,False,False,False,""
558,0,0,0,0,0,False,False,False,""
559,0,0,0,0,0,False,False,False,""
560,0,0,0,0,0,False,False,False,""
561,0,0,0,0,0,False,False,False,""
562,0,0,0,0,0,False,False,False,""
563,0,0,0,0,0,False,False,False,""
564,0,0,0,0,0,False,False,False,""
565,0,0,0,0,0,False,False,False,""
566,0,0,0,0,0,False,False,False,""
567,0,0,0,0,0,False,False,False,""
568,0,0,0,0,0,False,False,False,""
569,0,0,0,0,0,False,False,False,""
570,0,0,0,0,0,False,False,False,""
571,0,0,0,0,0,False,False,False,""
572,0,0,0,0,0,False,False,False,""
573,0,0,0,0,0,False,False,False,""
574,0,0,0,0,0,False,False,False,""
575,0,0,0,0,0,False,False,False,""
576,0,0,0,0,0,False,False,False,""
577,0,0,0,0,0,False,False,False,""
578,0,0,0,0,0,False,False,False,""
579,0,0,0,0,0,False,False,False,""
580,0,0,0,0,0,False,False,False,""
581,0,0,0,0,0,False,False,False,""
582,0,0,0,0,0,False,False,False,""
583,0,0,0,0,0,False,False,False,""
584,0,0,0,0,0,False,False,False,""
585,0,0,0,0,0,False,False,False,""
586,0,0,0,0,0,False,False,False,""
587,0,0,0,0,0,False,False,False,""
588,0,0,0,0,0,False,False,False,""
589,0,0,0,0,0,False,False,False,""
590,0,0,0,0,0,False,False,False,""
591,0,0,0,0,0,False,False,False,""
592,0,0,0,0,0,False,False,False,""
593,0,0,0,0,0,False,False,False,""
594,0,0,0,0,0,False,False,False,""
595,0,0,0,0,0,False,False,False,""
596,0,0,0,0,0,False,False,False,""
597,0,0,0,0,0,False,False,False,""
598,0,0,0,0,0,False,False,False,""
599,0,0,0,0,0,False,False,False,""
600,76801,1,24,1,0,True,False,False,"Tank"
601,76802,1,24,2,0,True,False,False,"Soigneur"
602,76803,1,24,3,0,True,False,False,"DPS"
603,76811,1,24,80,0,True,False,False,"Menuisier"
604,76812,1,24,81,0,True,False,False,"Forgeron"
605,76813,1,24,82,0,True,False,False,"Armurier"
606,76814,1,24,83,0,True,False,False,"Orfèvre"
607,76815,1,24,84,0,True,False,False,"Tanneur"
608,76816,1,24,85,0,True,False,False,"Couturier"
609,76817,1,24,86,0,True,False,False,"Alchimiste"
610,76818,1,24,87,0,True,False,False,"Cuisinier"
611,76819,1,24,90,0,True,False,False,"Mineur"
612,76820,1,24,91,0,True,False,False,"Botaniste"
613,76821,1,24,92,0,True,False,False,"Pêcheur"
614,76804,1,24,70,0,True,False,False,"Gladiateur"
615,76805,1,24,73,0,True,False,False,"Pugiliste"
616,76806,1,24,71,0,True,False,False,"Maraudeur"
617,76807,1,24,74,0,True,False,False,"Maître d’hast"
618,76808,1,24,76,0,True,False,False,"Archer"
619,76809,1,24,72,0,True,False,False,"Élémentaliste"
620,76810,1,24,77,0,True,False,False,"Occultiste"
621,76829,1,24,78,0,True,False,False,"Arcaniste"
622,76832,1,24,75,0,True,False,False,"Surineur"
623,76822,1,24,10,0,True,False,False,"Paladin"
624,76823,1,24,30,0,True,False,False,"Moine"
625,76824,1,24,11,0,True,False,False,"Guerrier"
626,76825,1,24,31,0,True,False,False,"Chevalier dragon"
627,76826,1,24,40,0,True,False,False,"Barde"
628,76827,1,24,20,0,True,False,False,"Mage blanc"
629,76828,1,24,50,0,True,False,False,"Mage noir"
630,76830,1,24,51,0,True,False,False,"Invocateur"
631,76831,1,24,21,0,True,False,False,"Érudit"
632,76833,1,24,32,0,True,False,False,"Ninja"
633,76834,1,24,41,0,True,False,False,"Machiniste"
634,76835,1,24,12,0,True,False,False,"Chevalier noir"
635,76836,1,24,22,0,True,False,False,"Astromancien"
636,76837,1,24,33,0,True,False,False,"Samouraï"
637,76838,1,24,52,0,True,False,False,"Mage rouge"
638,76839,1,24,60,0,True,False,False,"Mage bleu"
639,76840,1,24,13,0,True,False,False,"Pistosabreur"
640,76841,1,24,42,0,True,False,False,"Danseur"
641,76843,1,24,23,0,True,False,False,"Sage"
642,76842,1,24,34,0,True,False,False,"Faucheur"
643,0,0,0,0,0,False,False,False,""
644,0,0,0,0,0,False,False,False,""
645,0,0,0,0,0,False,False,False,""
646,0,0,0,0,0,False,False,False,""
647,0,0,0,0,0,False,False,False,""
648,0,0,0,0,0,False,False,False,""
649,0,0,0,0,0,False,False,False,""
650,0,0,0,0,0,False,False,False,""
651,0,0,0,0,0,False,False,False,""
652,0,0,0,0,0,False,False,False,""
653,0,0,0,0,0,False,False,False,""
654,0,0,0,0,0,False,False,False,""
655,0,0,0,0,0,False,False,False,""
656,0,0,0,0,0,False,False,False,""
657,0,0,0,0,0,False,False,False,""
658,0,0,0,0,0,False,False,False,""
659,0,0,0,0,0,False,False,False,""
660,76151,1,25,1,0,True,False,False,"Un de caractère"
661,76152,1,25,2,0,True,False,False,"Deux de caractère"
662,76153,1,25,3,0,True,False,False,"Trois de caractère"
663,76154,1,25,4,0,True,False,False,"Quatre de caractère"
664,76155,1,25,5,0,True,False,False,"Cinq de caractère"
665,76156,1,25,6,0,True,False,False,"Six de caractère"
666,76157,1,25,7,0,True,False,False,"Sept de caractère"
667,76158,1,25,8,0,True,False,False,"Huit de caractère"
668,76159,1,25,9,0,True,False,False,"Neuf de caractère"
669,76160,1,25,10,0,True,False,False,"Un de cercle"
670,76161,1,25,11,0,True,False,False,"Deux de cercle"
671,76162,1,25,12,0,True,False,False,"Trois de cercle"
672,76163,1,25,13,0,True,False,False,"Quatre de cercle"
673,76164,1,25,14,0,True,False,False,"Cinq de cercle"
674,76165,1,25,15,0,True,False,False,"Six de cercle"
675,76166,1,25,16,0,True,False,False,"Sept de cercle"
676,76167,1,25,17,0,True,False,False,"Huit de cercle"
677,76168,1,25,18,0,True,False,False,"Neuf de cercle"
678,76169,1,25,19,0,True,False,False,"Un de bambou"
679,76170,1,25,20,0,True,False,False,"Deux de bambou"
680,76171,1,25,21,0,True,False,False,"Trois de bambou"
681,76172,1,25,22,0,True,False,False,"Quatre de bambou"
682,76173,1,25,23,0,True,False,False,"Cinq de bambou"
683,76174,1,25,24,0,True,False,False,"Six de bambou"
684,76175,1,25,25,0,True,False,False,"Sept de bambou"
685,76176,1,25,26,0,True,False,False,"Huit de bambou"
686,76177,1,25,27,0,True,False,False,"Neuf de bambou"
687,76178,1,25,28,0,True,False,False,"Vent de l'Est"
688,76179,1,25,29,0,True,False,False,"Vent du Sud"
689,76180,1,25,30,0,True,False,False,"Vent de l'Ouest"
690,76181,1,25,31,0,True,False,False,"Vent du Nord"
691,76182,1,25,32,0,True,False,False,"Dragon blanc"
692,76183,1,25,33,0,True,False,False,"Dragon vert"
693,76184,1,25,34,0,True,False,False,"Dragon rouge"
694,76185,1,25,35,0,True,False,False,"Cinq de caractère (aka)"
695,76186,1,25,36,0,True,False,False,"Cinq de cercle (aka)"
696,76187,1,25,37,0,True,False,False,"Cinq de bambou (aka)"
697,0,0,0,0,0,False,False,False,""
698,0,0,0,0,0,False,False,False,""
699,0,0,0,0,0,False,False,False,""
700,0,0,0,0,0,False,False,False,""
