key,0,1,2,3,4
1552,20,3,"","Flüstern","-"
1553,20,2,"","Sagen","-"
1554,20,4,"","Schreien","-"
1555,20,5,"","Rufen","-"
1556,20,20,"","Freundesliste","-"
1557,20,21,"","Schwarze Liste","-"
1558,20,23,"","Spielersuche","-"
1559,20,24,"","Kontaktkreis","-"
1560,20,26,"","Mogry-Post","-"
1561,20,30,"","Lodestone","-"
1562,20,31,"","Blog","-"
1563,20,32,"","Folgen","-"
1564,20,33,"","Forum","-"
1565,20,34,"","Ranglisten","-"
1566,20,35,"","Rangliste der Staatlichen Gesellschaften","-"
1567,20,36,"","Rangliste der Freien Gesellschaften","-"
1568,20,6,"","Gruppe","-"
1569,20,7,"","Allianz","-"
1570,20,8,"","Kontaktkreis","-"
1571,20,9,"","Freie Gesellschaft","-"
1572,20,10,"","Neulings-Chat","-"
1573,20,11,"","PvP-Team","-"
1574,20,12,"","Welten-Kontaktkreis","-"
1575,20,25,"","Welten-Kontaktkreis","-"
1576,20,22,"","Gruppenverlauf","-"
1577,20,37,"","Community-Suche","-"
1600,22,0,"@","【Sammeln & Synthese】","Sammeln & Synthese."
1601,22,1,"","Scherbe","-"
1602,22,2,"","Kristall","-"
1603,22,3,"","Polykristall","-"
1604,22,20,"","Materia","-"
1605,22,21,"","Materia extrahieren","Materia...."
1606,22,22,"","Materia-Handwerk","-"
1607,22,30,"","Markt","-"
1608,22,31,"","Gegenstandssuche","-"
1609,22,10,"","HQ","-"
1610,22,11,"","Selten","-"
1611,22,12,"","Persönlich gebunden","-"
1612,22,40,"","Material","-"
1613,22,41,"","Eilsynthese","-"
1614,22,42,"","Qualität","-"
1615,22,43,"","Hohe Qualität","-"
1616,22,44,"","Höchste Qualität","-"
1617,22,50,"","Reparieren","-"
1618,22,51,"","Material für Reparatur","Reparaturmaterial"
1619,22,60,"","Färben von Gegenständen","-"
1620,22,70,"","Nutzbaum","-"
1621,22,71,"","Abholzen","-"
1622,22,72,"","Abernten","-"
1623,22,73,"","Lagerstätte","-"
1624,22,74,"","Abbauen","-"
1625,22,75,"","Herausbrechen","-"
1626,22,90,"","Fischen","-"
1627,22,23,"","Materia einsetzen","-"
1628,22,24,"","Mehr als eine Materia einsetzen","Materia..."
1629,22,200,"","Gartenarbeit","-"
1630,22,201,"","Gartenpflege","-"
1631,22,202,"","Ernte","-"
1632,22,45,"","Meisterrezepte","-"
1633,22,100,"","Materialverwertung","-"
1634,22,91,"","Kapitalfische","-"
1635,22,92,"","Freilassen","-"
1636,22,76,"","Unbekannter Ort","-"
1637,22,13,"","Sammlerstück","-"
1638,22,101,"","Spezialist","-"
1639,22,102,"","Gunst-Talismane","-"
1640,22,103,"","Folklore-Almanach","-"
1642,22,160,"","Sammlerschein","-"
1647,22,153,"","Gelber Handwerkerschein","-"
1648,22,163,"","Gelber Sammlerschein","-"
1649,22,154,"","Weißer Handwerkerschein","-"
1650,22,164,"","Weißer Sammlerschein","-"
1651,22,77,"","Vereinfachtes Aufnehmen","-"
1652,22,78,"","Testsynthese","-"
1653,22,252,"","Aufbauschein","-"
1654,22,14,"","Sammlerwert","-"
1655,22,155,"","Violetter Handwerkerschein","-"
1656,22,165,"","Violetter Sammlerschein","-"
1657,22,93,"","Speerfischen","-"
1900,23,0,"@","【Primae & Stämme】","Primae."
1901,23,1,"","Primae","-"
1902,23,10,"","Ifrit","-"
1903,23,11,"","Titan","-"
1904,23,12,"","Garuda","-"
1905,23,18,"","Bahamut","-"
1906,23,13,"","Mogul Mog","-"
1907,23,2,"","Wilde Stämme","-"
1908,23,101,"","Amalj'aa","-"
1909,23,102,"","Sylphen","-"
1910,23,103,"","Ixal","-"
1911,23,104,"","Kobolde","-"
1912,23,105,"","Sahagin","-"
1913,23,14,"","Leviathan","-"
1914,23,15,"","Ramuh","-"
1915,23,16,"","Shiva","-"
1916,23,32,"","Alexander","-"
1917,23,30,"","Ravana","-"
1918,23,31,"","Bismarck","-"
1919,23,110,"","Gnath","-"
1920,23,111,"","Vanu Vanu","-"
1921,23,106,"","Goblins","-"
1922,23,113,"","Drachen","-"
1923,23,33,"","Nidhogg","-"
1924,23,34,"","Sephirot","-"
1925,23,35,"","Sophia","-"
1926,23,36,"","Zurvan","-"
1927,23,112,"","Kojin","-"
1928,23,120,"","Ananta","-"
1929,23,40,"","Susano","-"
1930,23,41,"","Lakshmi","-"
1931,23,42,"","Shinryu","-"
1932,23,43,"","Omega","-"
1933,23,44,"","Byakko","-"
1934,23,45,"","Tsukuyomi","-"
1935,23,114,"","Mogry","-"
1936,23,121,"","Namazuo","-"
1937,23,17,"","Phönix","-"
1938,23,19,"","Odin","-"
1939,23,46,"","Suzaku","-"
1940,23,47,"","Seiryu","-"
1941,23,48,"","Titania","-"
1942,23,49,"","Innozenz","-"
1943,23,50,"","Hades","-"
1944,23,122,"","Zwerg","-"
1945,23,123,"","Pixie","-"
1946,23,124,"","Nu Mou","-"
1947,23,125,"","Qitari","-"
1948,23,51,"","Rubin-Waffe","-"
1949,23,52,"","Krieger des Lichts (Charakter)","-"
1950,23,53,"","Smaragd-Waffe","-"
1951,23,54,"","Diamant-Waffe","-"
1952,23,126,"","Matanga","-"
1953,23,127,"","Arkasodara","-"
1954,23,128,"","Loporrit","-"
1955,23,55,"","Zodiark","-"
1956,23,56,"","Hydaelyn","-"
2000,24,0,"@","【Inhalte】","Inhalte."
2001,24,100,"","Spielinhalt","-"
2002,24,1,"","Auftrag","-"
2003,24,2,"","Hauptszenario-Auftrag","-"
2004,24,3,"","Miniauftrag","-"
2005,24,4,"","Gildenauftrag","-"
2006,24,5,"","Jobauftrag","-"
2007,24,6,"","Staatlicher Auftrag","-"
2008,24,101,"","FATE","-"
2009,24,600,"","Gildenfreibrief","-"
2010,24,601,"","Freibrief","-"
2011,24,602,"","Gefechtserlass","-"
2012,24,603,"","Sammelerlass","-"
2013,24,604,"","Fertigungserlass","-"
2015,24,606,"","Staatserlass","-"
2017,24,608,"","Verbundschein","-"
2018,24,609,"","Freibrief-Vollmachten","-"
2019,24,610,"","Freibrief-Schwierigkeit","-"
2020,24,500,"","Gildengeheiß","-"
2021,24,1000,"","Dungeon","-"
2022,24,2000,"","Primae-Kampf/Prüfung","-"
2023,24,2001,"","Primae-Kampf (Götterdämmerung/Zenit)","-"
2024,24,2002,"","Kampf gegen Legatus","-"
2025,24,3000,"","Raid","-"
2026,24,6101,"","Kolosseum","-"
2027,24,1005,"","Tausend Löcher von Toto-Rak","Toto-Rak"
2028,24,1002,"","Totenacker Tam-Tara","-"
2029,24,1003,"","Kupferglocken-Mine","-"
2030,24,1001,"","Sastasha","-"
2031,24,1012,"","Goldklamm","-"
2032,24,1006,"","Haukke-Herrenhaus","-"
2033,24,1004,"","Halatali","-"
2034,24,1007,"","Brüllvolx' Langrast","-"
2035,24,1008,"","Versunkener Tempel von Qarn","Qarn"
2036,24,1013,"","Palast des Wanderers","-"
2037,24,1010,"","Steinerne Wacht","-"
2038,24,1009,"","Sägerschrei","-"
2039,24,1011,"","Feste Dzemael","Dzemael"
2040,24,1016,"","Die Ruinen von Amdapor","Amdapor."
2041,24,1014,"","Castrum Meridianum - Außenbereich","-"
2042,24,1015,"","Castrum Meridianum - Praetorium","Praetorium"
2043,24,501,"","Einer für alle, alle für einen","-"
2044,24,502,"","Bockmanns Gefolge","-"
2045,24,503,"","Sturmkommando","-"
2046,24,504,"","Gil oder Leben","-"
2047,24,505,"","Unkraut jäten","-"
2048,24,506,"","Ins Wespennest stechen","-"
2049,24,507,"","Briaxio ausschalten","-"
2050,24,508,"","Bombige Goblins","-"
2051,24,509,"","Tödliches Rankenspiel","-"
2052,24,510,"","Gefahr aus dem Nichts","-"
2053,24,511,"","Kampf gegen Schatten","-"
2054,24,512,"","Miss Bombastic","-"
2055,24,513,"","Unzertrennlich","-"
2056,24,514,"","Reliquienstreit","-"
2057,24,2010,"","Grab der Lohe (normal)","-"
2058,24,2015,"","Der Nabel (normal)","-"
2059,24,2020,"","Das Tosende Auge (normal)","-"
2060,24,2011,"","Götterdämmerung - Ifrit","Ifrit.."
2061,24,2016,"","Götterdämmerung - Titan","Titan.."
2062,24,2021,"","Götterdämmerung - Garuda","Garuda.."
2063,24,2025,"","Kap Westwind","-"
2064,24,3010,"","Bahamuts Verschlungene Schatten","-"
2065,24,6100,"","Wolfshöhle (PvP)","-"
2066,24,2012,"","Zenit der Götter - Ifrit","Ifrit."
2067,24,2017,"","Zenit der Götter - Titan","Titan."
2068,24,2022,"","Zenit der Götter - Garuda","Garuda."
2069,24,2030,"","Königliche Konfrontation (schwer)","-"
2070,24,2035,"","Heldenlied von Ultima","Ultima"
2071,24,3501,"","Kristallturm","-"
2072,24,3012,"","Bahamut 1 - Begegnung","-"
2073,24,3502,"","Labyrinth der Alten","-"
2074,24,300,"","Entziffern","-"
2075,24,301,"","Schwere Version","-"
2076,24,110,"","Zufallsinhalt","-"
2077,24,3013,"","Bahamut 2 - Vorstoß","-"
2078,24,1020,"","Pharos Sirius","-"
2079,24,2031,"","Königliche Konfrontation (extrem)","-"
2080,24,2040,"","Götterdämmerung - Leviathan","Leviathan."
2081,24,2041,"","Zenit der Götter - Leviathan","Leviathan.."
2082,24,2026,"","Kampf gegen die Chimära","Chimära"
2083,24,2027,"","Kampf gegen die Hydra","Hydra"
2084,24,2045,"","Duell auf der großen Brücke","-"
2085,24,6000,"","PvP","-"
2086,24,10,"","Auftrag der Wilden Stämme","Wilde Stämme..."
2087,24,11,"","Nebenauftrag der Wilden Stämme","-"
2088,24,12,"","Hauptauftrag der Wilden Stämme","-"
2089,24,20,"","Szenario-Nebenaufträge","Nebenauftrag"
2090,24,104,"","Schatzsuche","-"
2091,24,21,"","Chroniken der neuen Ära","-"
2092,24,22,"","Saisonales Ereignis","-"
2093,24,1021,"","Historisches Amdapor","Amdapor"
2094,24,310,"","Ephemeriden","-"
2095,24,311,"","Sphärentafeln","-"
2096,24,105,"","Hohe Jagd","-"
2097,24,106,"","Hochwild","-"
2098,24,2050,"","Götterdämmerung - Ramuh","Ramuh."
2099,24,2051,"","Zenit der Götter - Ramuh","Ramuh.."
2100,24,3503,"","Syrcus-Turm","-"
2101,24,3011,"","Bahamut 2 - Epischer Vorstoß","-"
2102,24,6201,"","Carteneauer Front","-"
2103,24,1022,"","Schiffbrecher-Insel","-"
2104,24,6200,"","Front (PvP)","-"
2106,24,112,"","Experte","-"
2108,24,3014,"","Verschlungene Schatten - Finale","Bahamut."
2109,24,2055,"","Götterdämmerung - Shiva","Shiva."
2110,24,2056,"","Zenit der Götter - Shiva","Shiva.."
2111,24,1023,"","Schneekleid","-"
2112,24,2060,"","Drachenhals-Kolosseum","-"
2113,24,23,"","Lieferauftrag","-"
2114,24,2061,"","Jenseits Urths Quelle","Urths Quelle"
2115,24,3504,"","Die Welt der Dunkelheit","Welt der Dunkelheit"
2117,24,6203,"","Äußere Ruinen (Sicherung)","Sicherung"
2119,24,1024,"","Hüter des Sees","-"
2120,24,2046,"","Revanche in den Ruinen","-"
2121,24,320,"","Ascian","-"
2122,24,321,"","Das Nichts","-"
2123,24,1104,"","Große Gubal-Bibliothek","Gubal-Bibliothek"
2124,24,1106,"","Nimmerreich","-"
2125,24,1103,"","Erzbasilika","-"
2126,24,1107,"","Fraktal-Kontinuum","-"
2127,24,1100,"","Abendrot-Wacht","-"
2128,24,1101,"","Sohm Al","-"
2129,24,1105,"","Ätherochemisches Forschungslabor","-"
2130,24,1102,"","Nest des Drachen","-"
2131,24,2100,"","Götterdämmerung - Ravana","Ravana."
2132,24,2101,"","Zenit der Götter - Ravana","Ravana.."
2133,24,2105,"","Götterdämmerung - Bismarck","Bismarck."
2134,24,2106,"","Zenit der Götter - Bismarck","Bismarck.."
2135,24,6205,"","Robbenholm (Eroberung)","-"
2137,24,3050,"","Alexander","-"
2138,24,3051,"","Alexander (episch)","Alexander episch"
2139,24,3052,"","Gordios","-"
2140,24,2065,"","Chrysalis (normal)","Chrysalis normal"
2141,24,2066,"","Der Schicksalsweg (normal)","Schicksalsweg"
2142,24,2110,"","Singularitäts-Reaktor (normal)","Singularitätsreaktor normal"
2143,24,611,"","Ishgarder Freibriefe","-"
2144,24,1108,"","Sankt Mocianne-Arboretum","-"
2145,24,3510,"","Schatten von Mhach","Mhach"
2146,24,3511,"","Nichts-Arche","-"
2147,24,102,"","Anfänger-Arena","-"
2148,24,1109,"","Antiturm","-"
2149,24,3053,"","Midas","-"
2150,24,2120,"","Götterdämmerung - Sephirot","Sephirot"
2151,24,2121,"","Zenit der Götter - Sephirot","Sephirot."
2153,24,6103,"","The Feast","-"
2154,24,103,"","Steinpuppen-Training","-"
2155,24,1110,"","Sohr Khai","-"
2156,24,3512,"","Stadt der Tränen","-"
2157,24,4000,"","Tiefes Gewölbe","-"
2158,24,4001,"","Palast der Toten","-"
2159,24,2115,"","Der letzte Schicksalsweg","Schicksalsweg."
2160,24,2116,"","Das Lied von Nidhoggs letztem Ruf","Nidhoggs letzer Ruf"
2161,24,6207,"","Feld der Ehre (Zersplitterung)","-"
2163,24,6001,"","Duell","-"
2164,24,1111,"","Xelphatol","-"
2165,24,2125,"","Götterdämmerung - Sophia","Sophia."
2166,24,2126,"","Zenit der Götter - Sophia","Sophia.."
2167,24,3054,"","Augen des Schöpfers","-"
2168,24,1112,"","Baelsar-Wall","-"
2169,24,3513,"","Dun Scaith","-"
2170,24,2130,"","Götterdämmerung - Zurvan","Zurvan."
2171,24,2131,"","Zenit der Götter - Zurvan","Zurvan.."
2172,24,1201,"","Shisui","-"
2173,24,1202,"","Bardams Probe","-"
2174,24,1203,"","Burg Doma","Doma."
2175,24,1204,"","Castrum Abania","-"
2176,24,2200,"","Götterdämmerung - Susano","Susano."
2177,24,2201,"","Zenit der Götter - Susano","Susano.."
2178,24,2205,"","Götterdämmerung - Lakshmi","Lakshmi."
2179,24,2206,"","Zenit der Götter - Lakshmi","Lakshmi.."
2180,24,2210,"","Königliche Menagerie","-"
2181,24,3100,"","Interdimensionaler Riss","Omega"
2182,24,3101,"","Interdimensionaler Riss (episch)","Omega."
2183,24,3102,"","Deltametrie","-"
2184,24,1207,"","Tempel der Faust","-"
2185,24,1208,"","Skalla","-"
2186,24,2211,"","Heldenlied von Shinryu","-"
2187,24,3500,"","Allianz-Raid","-"
2188,24,3520,"","Rückkehr nach Ivalice","-"
2189,24,3521,"","Die königliche Stadt Rabanastre","-"
2190,24,3400,"","Endlose Schatten von Bahamut (fatal)","-"
2191,24,6300,"","Stahlschwingen","-"
2192,24,6301,"","Astragalos","-"
2193,24,1209,"","Höllenspund","-"
2194,24,2215,"","Seelentanz - Byakko","-"
2195,24,2216,"","Seelensturm - Byakko","-"
2196,24,3103,"","Sigmametrie","-"
2197,24,4050,"","Das Verbotene Land Eureka","-"
2198,24,4051,"","Anemos","-"
2200,49,0,"Mount[1-1,4-6,8-9,15-15,18-22,25-38,40-50,52-56,58-59,62-62,65-65,67-78,80-84,86-87,90-102,104-106,108-116,121-127,130-130,133-133,135-136,138-146,148-148,150-154,156-156,158-164,166-166,168-168,170-195,197-197,200-209,211-220,222-226,228-243,245-250,252-254,261-268,273-274,281-281,284-284,287-288,291-291,293-293]","【Reittiere】","Reittiere"
2201,50,0,"ClassJob[1-40]","【Charakterklassen】","Charakterklassen"
2202,51,0,"PlaceName[20-37,39-59,61-65,94-94,107-107,112-112,123-123,125-125,128-129,140-140,154-154,184-184,206-206,216-216,218-218,223-223,230-230,237-237,239-239,260-260,271-271,290-290,300-300,313-313,323-323,325-325,331-331,337-337,350-350,357-361,386-386,388-388,392-392,401-401,404-404,406-406,411-411,418-418,425-427,430-430,457-457,464-468,478-478,493-493,496-498,548-548,617-617,694-695,733-733,1301-1304,1334-1334,1363-1363,1374-1374,1377-1377,1390-1390,1399-1399,1406-1409,1431-1431,1484-1484,1500-1500,1628-1628,1633-1633,1638-1638,1645-1645,1647-1647,1664-1665,1708-1708,1714-1714,1723-1723,1731-1731,1740-1740,1742-1742,1759-1759,1792-1793,1799-1802,1805-1805,1807-1807,1809-1809,1835-1835,1841-1841,1847-1847,1853-1853,1857-1857,1868-1868,1884-1884,2000-2002,2018-2018,2025-2025,2031-2031,2034-2034,2038-2038,2042-2042,2046-2046,2050-2050,2081-2082,2088-2088,2090-2090,2099-2101,2116-2116,2123-2123,2130-2131,2147-2148,2151-2151,2178-2178,2181-2181,2200-2200,2204-2204,2214-2214,2256-2256,2265-2266,2295-2295,2297-2301,2310-2310,2327-2327,2340-2340,2354-2354,2357-2360,2367-2367,2372-2372,2383-2383,2400-2404,2406-2414,2448-2450,2462-2462,2483-2483,2485-2485,2496-2496,2499-2499,2510-2510,2530-2530,2545-2545,2549-2549,2586-2586,2589-2589,2613-2613,2634-2634,2646-2646,2660-2660,2665-2665,2670-2670,2691-2691,2693-2693,2707-2708,2715-2715,2717-2720,2725-2725,2727-2727,2736-2736,2762-2762,2769-2769,2773-2773,2775-2775,2779-2779,2793-2793,2801-2801,2805-2805,2810-2810,2813-2814,2822-2822,2833-2833,2850-2851,2864-2864,2936-2936,2950-2958,2979-2979,2982-2982,2985-2985,2997-2997,3007-3007,3017-3018,3044-3044,3050-3050,3057-3057,3075-3075,3094-3094,3105-3105,3122-3122,3129-3129,3135-3135,3139-3139,3147-3147,3156-3157,3170-3170,3179-3179,3195-3195,3205-3205,3214-3220,3222-3222,3229-3229,3378-3378,3385-3385,3425-3425,3435-3435,3442-3442,3467-3469,3477-3477,3486-3487,3492-3492,3511-3511,3534-3534,3568-3568,3581-3581,3590-3590,3595-3597,3620-3620,3635-3635,3644-3644,3647-3647,3662-3663,3684-3686,3700-3713,3736-3736,3759-3759,3769-3770,3783-3783,3797-3798,3818-3818,3833-3833,3850-3850,3852-3852,3880-3880,3886-3886,3894-3894,3903-3903,3915-3915,3926-3926,3928-3929,3938-3938,3949-3949,3966-3966,3973-3973,3978-3978,3983-3983,4015-4015,4090-4092,4098-4098,4100-4100,4111-4111,4118-4118,4135-4135,4139-4139,4146-4146,4154-4154,4167-4167]","【Ortschaften】","Ortschaften"
2203,52,0,"Race","【Völker】","Völker"
2204,53,0,"Tribe","【Volksstämme】","Volksstämme"
2205,54,0,"GuardianDeity[1-12]","【Schutzgötter】","Schutzgötter"
2206,55,0,"GeneralAction[1-10,12-22,24-27]","【Allgemeine Kommandos】","Allgemeine Kommandos"
2207,56,0,"Action[9-9,15-17,20-21,23-24,27-31,37-38,40-46,48-49,51-54,56-56,61-62,65-66,69-70,74-75,78-78,83-88,90-90,92-92,94-98,100-101,106-107,110-110,112-114,116-121,124-125,127-127,131-133,135-137,139-142,144-144,147-147,149-149,152-159,162-163,166-167,172-173,181-181,185-186,188-190,197-208,210-211,215-215,218-218,220-222,224-224,227-228,232-232,235-235,237-241,260-260,268-269,272-273,280-280,288-291,294-297,299-300,303-303,802-803,805-805,2135-2135,2240-2242,2245-2248,2254-2255,2258-2272,2864-2864,2866-2866,2868-2868,2870-2870,2872-2874,2876-2876,2878-2878,2890-2890,3538-3543,3545-3547,3549-3552,3554-3563,3566-3566,3568-3571,3573-3574,3576-3579,3581-3587,3590-3590,3593-3596,3598-3601,3603-3603,3606-3606,3608-3608,3610-3610,3612-3615,3617-3617,3621-3621,3623-3625,3629-3629,3632-3632,3634-3634,3636-3636,3638-3641,3643-3643,4072-4073,4081-4081,4086-4087,4095-4095,4100-4100,4102-4106,4179-4179,4238-4248,4262-4262,4401-4406,4574-4574,4589-4589,4595-4596,4631-4631,4639-4639,7381-7416,7418-7422,7426-7445,7447-7447,7449-7449,7477-7493,7495-7499,7503-7507,7509-7521,7523-7531,7533-7533,7535-7535,7537-7538,7540-7542,7546-7546,7548-7549,7551-7551,7553-7554,7557-7557,7559-7562,7568-7568,7571-7571,7632-7632,7861-7863,7867-7867,7869-7869,7903-7906,7909-7911,8324-8324,9629-9629,15989-16015,16137-16165,16191-16196,16457-16489,16491-16507,16510-16511,16514-16519,16524-16536,16539-16543,16545-16546,16548-16548,16550-16557,16559-16560,16578-16578,16766-16766,16889-16889,17055-17055,17105-17106,17206-17206,17209-17209,17215-17216,17864-17865,18073-18073,19004-19004,19012-19012,19264-19264,19297-19297,21177-21178,21203-21205,22182-22185,24283-24318,24373-24405,24858-24859,25589-25590,25746-25755,25757-25774,25776-25840,25843-25851,25855-25862,25865-25876,25880-25880,25882-25885,26521-26521,26804-26806,26870-26872,27523-27523]","【Kommandos - Krieger & Magier】","Kommandos - Krieger & Magier"
2208,57,0,"CraftAction[100001-100004,100010-100010,100128-100128,100177-100177,100203-100203,100227-100227,100235-100235,100243-100243,100283-100283,100299-100299,100315-100315,100323-100323,100339-100339,100355-100355,100363-100363,100371-100371,100379-100379,100387-100387,100395-100395,100403-100403,100411-100411,100419-100419,100427-100427,100435-100435]","【Kommandos - Handwerker】","Kommandos - Handwerker"
2209,58,0,"BuddyAction","【Kommandos - Mitstreiter】","Kommandos - Mitstreiter"
2210,59,0,"PetAction[1-6]","【Kommandos - Familiare】","Kommandos - Familiare"
2211,60,0,"Weather[col-1,1-20,22-23,25-25,29-29,35-36,40-40,44-44,49-51,53-54,60-60,66-66,69-69,71-71,74-74,77-77,80-80,82-82,84-84,87-87,92-92,95-95,97-97,101-102,109-113,116-116,118-118,120-120,122-122,125-125,133-138,144-145,147-149,151-151,156-157,160-162]","【Wetter】","Wetter"
2212,61,0,"MainCommand[col-<Value>5</Value>,1-36,41-42,44-44,56-62,64-70,72-82,84-99]","【Hauptmenü】","Hauptmenü"
2213,62,0,"TextCommand[col-<Value>8</Value>,col-<Value>5</Value>,1-31,33-211,213-321,323-455,459-634,637-639,641-641]","【Textkommandos】","Textkommandos"
2214,63,0,"Action[29054-29061,29064-29067,29069-29076,29078-29088,29091-29095,29097-29110,29123-29126,29128-29130,29223-29240,29242-29245,29249-29264,29266-29266,29371-29371,29391-29396,29399-29409,29412-29423,29428-29432,29469-29469,29472-29497,29499-29515,29523-29533,29535-29554,29566-29566,29649-29651,29653-29655,29657-29657,29659-29691,29695-29695,29697-29700,29702-29704,29707-29707,29711-29711,29736-29737]","【PvP-Kommandos】","PvP-Kommandos"
2215,64,0,"Pet[<Value>0</Value>,1-2,6-8,10-10,14-15,17-19,23-24,27-32]","【Familiare】","Familiare"
2216,65,0,"Companion[noun,1-67,71-152,154-222,224-449,451-451,453-453]","【Begleiter】","Begleiter"
2217,66,0,"PetMirage[col-<Value>2</Value>]","【Egi-Projektionen】","Egi-Projektionen"
2218,67,0,"ActionComboRoute[50-59]","【PvP-Kombos】","PvP-Kombos"
2219,68,0,"Action[12958-13007,14476-14481]","【Logos-Kommandos】","Logos-Kommandos"
2220,69,0,"Action[11383-11431,18295-18325,23264-23267,23269-23273,23275-23288,23290-23290]","【Blaumagie】","Blaumagie"
2221,70,0,"Action[20701-20770,22344-22356,23907-23922]","【Verschollene Kommandos】","Verschollene Kommandos"
2900,28,0,"@","【Job-Balken】","-"
2901,28,1,"","Eidbalken","-"
2902,28,2,"","Eid","-"
2904,28,11,"","Chakra-Balken","-"
2905,28,20,"","Urkraftbalken","-"
2906,28,21,"","Urkraft","-"
2907,28,30,"","Drachenbalken","-"
2908,28,31,"","Drachenauge","-"
2909,28,40,"","Liedbalken","-"
2910,28,41,"","Virtuose","-"
2911,28,50,"","Heilbalken","-"
2912,28,51,"","Lilie","-"
2913,28,60,"","Elementarbalken","-"
2914,28,61,"","Schattenherz","-"
2915,28,70,"","Ätherstrombalken","-"
2916,28,72,"","Bahamut-Äther","-"
2917,28,71,"","Trancebalken","-"
2919,28,80,"","Feenbalken","-"
2920,28,81,"","Feenäther","-"
2921,28,90,"","Huton-Balken","-"
2922,28,91,"","Ninki-Balken","-"
2923,28,92,"","Ninki","-"
2926,28,102,"","Hitzebalken","-"
2927,28,103,"","Überhitzung","-"
2928,28,110,"","Blutbalken","-"
2930,28,120,"","Arkana-Balken","-"
2931,28,130,"","Setsugekka-Balken","-"
2932,28,131,"","Setsugekka-Symbol","-"
2933,28,132,"","Kenki-Balken","-"
2934,28,133,"","Kenki","-"
2935,28,140,"","Balancebalken","-"
2936,28,141,"","Weißes Mana","-"
2937,28,142,"","Schwarzes Mana","-"
2938,28,111,"","Mal der Dunklen Seite","-"
2939,28,52,"","Blutlilie","-"
2940,28,100,"","Hitzebalken","-"
2941,28,101,"","Batteriebalken","-"
2942,28,150,"","Erda-Trommel","-"
2943,28,160,"","Schrittindikator","-"
2944,28,161,"","Tanzfächer","-"
2946,28,134,"","Meditationsbalken","-"
2947,28,1000,"","Seelenbalken","-"
2948,28,1003,"","Lemurenmal","-"
2949,28,1010,"","Eukratisches Äthergramm","-"
2950,28,1011,"","Humor-Balken","-"
2951,28,13,"","Blitzkunstbalken","-"
2952,28,143,"","Magiesplitter","-"
2953,28,162,"","Tanzfieberbalken","-"
2954,28,44,"","Coda","-"
2955,28,42,"","Seelenstimme","-"
2956,28,63,"","Paradoxie","-"
2957,28,1012,"","Humor","-"
2958,28,1023,"","Komplexion","-"
2959,28,112,"","Dunkle Künste","-"
2960,28,62,"","Polyglott","-"
2961,28,135,"","Meditationsebene","-"
2962,28,122,"","Asterismen","-"
2963,28,14,"","Chakra","-"
2964,28,12,"","Schatten-Chakra","-"
2965,28,1002,"","Schleier","-"
2966,28,1001,"","Schleierbalken","-"
2967,28,163,"","Tanzfieber","-"
2968,28,1004,"","Nichtsseele","-"
2969,28,1005,"","Lemurenseele","-"
2970,28,43,"","Seelenstimme","-"
3000,25,0,"@","【Gold Saucer】","Gold Saucer."
3001,25,200,"","Chocobo-Rennen","-"
3002,25,201,"","Renn-Chocobo","-"
3003,25,202,"","Jung-Chocobo","-"
3004,25,203,"","Chocobo im Ruhestand","-"
3005,25,204,"","Paarung","-"
3006,25,205,"","Wertung","-"
3007,25,206,"","Zuchtqualität","-"
3008,25,210,"","Zufallsstrecke","-"
3009,25,211,"","Sagolii-Straße","-"
3010,25,213,"","Pfad der Seelenruhe","-"
3011,25,300,"","Triple Triad","-"
3012,25,301,"","Karte","-"
3013,25,302,"","Kartentyp","-"
3014,25,303,"","Seltenheit","-"
3015,25,304,"","Partie","-"
3016,25,305,"","Wettkampf","-"
3017,25,306,"","Turnier","-"
3018,25,307,"","Punkte","-"
3019,25,308,"","Regelvarianten","-"
3020,25,309,"","Tagesregeln","-"
3021,25,310,"","Match-Regeln","-"
3022,25,311,"","Turnier-Regeln","-"
3023,25,312,"","Alle offen","-"
3024,25,313,"","Drei offen","-"
3025,25,314,"","Gleich","-"
3026,25,315,"","Verlängerung","-"
3027,25,316,"","Plus","-"
3028,25,317,"","Zufallshand","-"
3029,25,318,"","Ordnung","-"
3030,25,319,"","Chaos","-"
3031,25,320,"","Umkehrung","-"
3032,25,321,"","Assfresser","-"
3033,25,322,"","Bonus","-"
3034,25,323,"","Malus","-"
3035,25,324,"","Tauschen","-"
3036,25,325,"","Zufällig","-"
3037,25,327,"","Deck","-"
3038,25,328,"","Gewünschte Regel","Regel"
3039,25,1,"","GATE","-"
3040,25,100,"","Glückskaktor","-"
3041,25,101,"","Jumbo-Glückskaktor","-"
3042,25,102,"","Mini-Glückskaktor","-"
3043,25,103,"","Gewinnzahl","-"
3044,25,400,"","Kampf der Trabanten","Trabanten"
3045,25,401,"","Stärke","-"
3046,25,402,"","Arkana-Stein","-"
3047,25,403,"","Tor","-"
3048,25,404,"","Schild","-"
3049,25,405,"","Suchendes Auge","-"
3050,25,410,"","Tier","-"
3051,25,411,"","Puppe","-"
3052,25,413,"","Apparat","-"
3053,25,406,"","Technik","-"
3054,25,407,"","Falle","-"
3055,25,2,"","Hungaaa, Hungaaa!","-"
3056,25,3,"","Rettet meinen Begleiter!","-"
3060,25,212,"","Sonnenküste","-"
3061,25,412,"","Monster","-"
