key,0
30,"Hydaelyn war der Wille des Gestirns Ætheris. 

Es wird gesagt, dass alle jene, die über die Kraft des Transzendierens verfügen, ihre Stimme vernehmen konnten. Diejenigen, die von diesem Phänomen aus erster Hand wissen, berichten auch davon, einen gigantischen Kristall in ihren Visionen gesehen zu haben, der scheinbar frei im Sternengrund schwebt. Dieser Kristall wird als „Urkristall“ bezeichnet und ist angeblich auch der Grund dafür, dass die Bewohner ihren Planeten als „Hydaelyn“ bezeichnen. Jeder, der einmal Hydaelyns Stimme vernommen hat, verfügt zudem über die „Gnade des Lichts“, eine Art ätherischer Schutz, der unter anderem den eigenen Geist vor den Ätherimpulsen der Primae behütet. Er gewährt somit Immunität gegen die Besessenheit.

Hydaelyn war schon seit jeher ein gottgleiches Faszinosum für die Bewohner des Planeten und wurde von den Sharlayanern ausgiebig erforscht. Dabei wissen die wenigsten, dass Hydaelyn tatsächlich selbst ein vom Urvolk geschaffener Primae war, für dessen Beschwörung sich Venat, ein Mitglied des Konvents der Vierzehn, die einst den Titel des Azem trug, opferte. 
Venat war eine führende Forscherin, die sich mit der Beschaffenheit des Planeten beschäftigte und von Natur aus von großer Neugier geleitet wurde. Die Welt in all ihren Facetten zu erleben, war ihr von größter Wichtigkeit. Das galt für sie sowohl während ihrer Amtszeit im Konvent als auch danach, als sie bereits den Sitz an ihren Nachfolger abgetreten hatte.
In Elpis, im Zeitalter des Urvolkes, traf sie auf <If(PlayerParameter(4))>die Kriegerin des Lichts, die<Else/>den Krieger des Lichts, der</If> ihr von der drohenden Auslöschung des Gestirns berichtete. Bei ihren gemeinsamen Nach<SoftHyphen/>for<SoftHyphen/>schungen über die Letzten Tage erfuhr sie auch von der fehlgeleiteten Mission Meteions, die einst das Ende allen Seins einleiten würde. Dieses Wissen markierte den Anfang eines langen und bitteren Kampfes, den Venat an vorderster Front ausfechten musste. 

So wurde Venat zu Hydaelyn, dem Gegenpol Zodiarks. Um zu verhindern, dass Zodiark von jenen missbraucht werden würde, die dazu bereit waren, die Zeit zurückzudrehen und dabei alles zukünftige Leben auf dem Planeten auszulöschen, zersplitterte Hydaelyn Zodiark und Ætheris in vierzehn Splitter und versiegelte den dunklen Gott in den jeweiligen Monden. Auch die Seelen des Urvolkes wurden so zersplittert und verloren dadurch viele ihrer ursprünglichen Fähigkeiten. Wenn es die Hoffnungs<SoftHyphen/>losig<SoftHyphen/>keit war, die zum Ende allen Seins führte, so sollten die neuen Bewohner des Planeten lernen, an den Heraus<SoftHyphen/>forde<SoftHyphen/>rungen zu wachsen und der Hoffnungs<SoftHyphen/>losig<SoftHyphen/>keit zu trotzen. Dies war das Vermächtnis Venats, die den Planeten und seine Bewohner über alles liebte. 

Mit jeder der großen Katastrophen wurde jedoch ein weiterer Splitter mit dem Ursprung vereinigt und die Macht Zodiarks nahm zu. Gleichsam wurde die Kraft Hydaelyns zunehmend geschwächt. Inzwischen hatten ihre Schützlinge allerdings gelernt, auf eigenen Beinen zu stehen, und so unterzog sie sie einer letzten Prüfung. Unter Einsatz ihrer eigenen Existenz forderte sie <If(PlayerParameter(4))>die Kriegerin des Lichts und ihre<Else/>den Krieger des Lichts und seine</If> Gefährten heraus, sodass sie für die schwerste aller Prüfungen gefeit seien. 

Noch kurz vor ihrem Tod wies sie ihren Helden den Weg zum Rande des Universums und damit den Pfad zur Erlösung aller. Aber auch nachdem ihre Essenz vergangen war, lebt ihre Liebe in ihren „Kindern“ weiter, die voller Lebensfreude sind und nur vom Tod gerichtet werden."
31,"Die Splitter<SoftHyphen/>welten"
32,"Die Splitter<SoftHyphen/>welten"
33,"„Splitter<SoftHyphen/>welt“ bezeichnet die dreizehn Abbilder der Ursprungs<SoftHyphen/>welt in ihren jeweiligen Paralleldimensionen. 

Um die Macht Zodiarks zu bändigen, zersplitterte die wesentlich schwächere Hydaelyn die Ursprungs<SoftHyphen/>welt in vierzehn Teile. Auch die Seelen der Bewohner der Ursprungs<SoftHyphen/>welt wurden dadurch zersplittert. 

Die so erschaffenen Welten werden schlicht „erste Splitter<SoftHyphen/>welt“, „zweite Splitter<SoftHyphen/>welt“ usw. genannt. Sie sind von ihrer Topografie Spiegelbilder des Ursprungs und werden daher auch teilweise als „Spiegelwelten“ bezeichnet. 

Da seit der Zersplitterung durch Hydaelyn jedoch bereits mehr als zwölftausend Jahre vergangen sind, haben sich auf den Splitter<SoftHyphen/>welten unter<SoftHyphen/>schied<SoftHyphen/>liche Völker und Kulturen mit ihren ganz eigenen Geschichten entwickelt. Zudem wurden sieben der ursprünglich dreizehn Splitter<SoftHyphen/>welten bereits wieder mit dem Ursprung vereinigt. Ihre Völker und Kulturen erloschen dabei. 

Auch wenn die Splitter<SoftHyphen/>welten alle gleichsam in unter<SoftHyphen/>schied<SoftHyphen/>lichen Dimensionen existieren, so unterscheiden sie sich doch in ihrer Erreichbarkeit über den interdimensionalen Riss. Man kann es sich wie das Ziffernblatt einer Uhr vorstellen, wobei die Ursprungs<SoftHyphen/>welt die Stelle der Zwölf am Scheitelpunkt einnimmt. Die interdimensionalen „Trennwände“, die den ersten Splitter und den dreizehnten Splitter vom Ursprung trennen, sind ver<SoftHyphen/>gleichs<SoftHyphen/>we<SoftHyphen/>ise dünn, während die interdimensionalen Wände zur siebten und achten Splitter<SoftHyphen/>welt sehr stark ausgeprägt sind."
34,"Der Kristallturm"
35,"Der Kristallturm"
36,"Vor etwa sechstausend Jahren, als Eorzea noch von den Folgen der Dritten Katastrophe gezeichnet war, lebte ein Mann, der eine Armee von Magiern zur Vorherrschaft führte. Der Name dieses Mannes lautete Xande, und er sollte der Herrscher über das sagenumwobene Reich der Allager sein, dessen Name noch Jahrtausende später durch die Geschichte hallt. Es waren die Allager, die Magie und Wissenschaft miteinander zu einer Einheit verschmolzen und stetig weiterentwickelten. Ihr Reich erstreckte sich dabei bis in den hohen Norden des Kontinents Ilsabard und weit in den Osten bis zum Kontinent Othard. 
Der lange anhaltende Frieden und der schier unermessliche Wohlstand führte jedoch bald zu Dekadenz und geistigem Verfall. Eintausend Jahre nach der Reichsgründung hatte die Kultur der Allager ihren Höhepunkt überschritten, und seine Bewohner sehnten sich aus<SoftHyphen/>schließ<SoftHyphen/>lich nach Kurzweil und Unterhaltung. Ein talentierter Magier und Wissenschaftler namens Amon erkannte den Verfall und machte es sich zum Ziel, diesen zu stoppen.

Er glaubte, dass das Reich nur gerettet werden könne, wenn der Reichsgründer Xande wieder auferstünde und das Land zurück auf den rechten Weg führe. Und Amons verwegener Plan ging auf: Der ins Leben zurückgerufene Xande begann umgehend damit, den Rest der bekannten Welt unter dem Banner der Allager zu vereinigen. Dabei setzte er auch auf die Kampfkraft der Nichts<SoftHyphen/>gesand<SoftHyphen/>ten, finstere Wesen aus einer anderen Welt. Dazu war er einen Pakt mit deren Anführerin, der „Wolke der Dunkelheit“, eingegangen. Xande versprach ihr, das Tor zu deren Dimension zu öffnen und im Gegenzug sollte die Kaiserfamilie ewigen Wohlstand und Macht erhalten.

Eine der größten Errungenschaften des Kaiserreiches war zweifelsohne der Kristallturm, der die Energie der Sonne für das gesamte Kaiserreich nutzbar machte. Er sollte im Laufe seiner Existenz vielen Zwecken dienen: In der Blütezeit des Reiches war er Garant des Wohlstandes. Als der Niedergang drohte, stellte er die notwendige Kraft zur Wiederbelebung Xandes bereit. Und nach Xandes Auferstehung war er das mächtige Werkzeug, das das Tor zum Nichts öffnen sollte.
Und so trieb Xande seinen Plan voran, die Wolke der Dunkelheit in die Ursprungs<SoftHyphen/>welt zu rufen. Um noch mehr Energie von der Sonne zu absorbieren, wurde der hohe Drache Bahamut, der über die Mächte des Feuers gebot, auf dem südlichen Kontinent gefangen und im künstlichen Mond Dalamud in den Orbit des Planeten gehievt. Es war der Anfang vom Ende des Reiches, denn der Boden unter dem Kristallturm konnte den massiven Energien, die vom Mond herabströmten, nicht standhalten. Die Erdkruste brach auf und ein massives Erdbeben wurde ausgelöst <Indent/>- die Vierte Katastrophe. Der Kristallturm versank im Erdboden und geriet schließlich in Vergessenheit.

Im Zuge der Siebten Katastrophe tauchte der Turm wieder auf und mit ihm wurden die Ambitionen Xandes erneut geweckt. Allein durch die Taten der Forschungsgruppe „Noahs Erben“ konnten diese finsteren Machenschaften am Ende noch vereitelt werden."
37,"Urianger"
38,"Urianger Augurelt"
39,"Bund der Morgenröte
Astrologe "
40,"Der Elezen Urianger ist Mitglied des Bundes der Morgenröte. 

Schon als kleiner Junge war Urianger ein ausgesprochener Bücherwurm und Liebhaber von Gedichten und Poesie. Das führte dazu, dass er sich alsbald eine hochgestochene und zuweilen verschnörkelte Sprechweise aneignete, die ihn von seinen Altersgenossen abhob. Dank seines unermüdlichen Fleißes und einiger Unterstützung durch seine Freundin Moenbryda gelang es Urianger, in die angesehene Magieakademie von Alt-Sharlayan aufgenommen zu werden. Dort wurde er Schüler des weisen Louisoix, ein Meister der Forschung prophetischer Schriften. Seine eingehenden Studien über „Mezayas Prophezeiung“, in der die Siebte Katastrophe vorhergesagt wurde, waren ein gewichtiger Grund für seine Aufnahme im Kreis der Exegeten, die sein Lehrmeister gegründet hatte.

So kam es, dass Urianger sich mit Louisoix nach Eorzea begab, um die Bewohner vor der bevorstehenden Katastrophe zu warnen. Doch alle Warnungen stießen auf taube Ohren, nicht zuletzt, weil man ihn aufgrund seiner Ausdrucksweise für suspekt hielt. Nach dem Tod seines verehrten Meisters Louisoix schloss sich Urianger dem Bund der Morgenröte an. Dort diente er als Verwalter des Hauptquartiers, dem Sonnenwind. 

Aber auch abseits der Verwaltung ist und war Urianger ein wichtiges Mitglied des Bundes. Seine Kenntnisse über Prophezeiungen und sein profunder Wissensschatz halfen schon, so manch komplexen Vorgang besser zu verstehen. Andererseits weiß Urianger seine betont akademische Art auch zu nutzen, um seine eigenen Motive zu verdecken, was das eine oder andere Mal seine Kameraden in die Irre führte. Dies ist eine Eigenart, die noch verstärkt wurde, als Moenbryda im Kampf gegen den Ascian Nabriales ihr Leben ließ. Eine Erklärung für sein Verhalten dürfte seine Neigung sein, alle Verantwortung für das Leid seiner Freunde auf sich zu laden. Dies erklärt auch, warum er eigenmächtig handelte, als er vom Ascian Elidibus kontaktiert wurde: Er wollte wichtige Informationen über die Hintergründe der Welt in Erfahrung bringen und so die Gefahr im ersten Splitter abwenden, von der er vom Krieger der Dunkelheit erfahren hatte. Diese Handlungen waren nicht verräterisch in ihrer Natur, aber nichtsdestotrotz traf er einige wichtige Entscheidungen eigenmächtig, wie beispielsweise die Entsendung Minfilias in die erste Splitter<SoftHyphen/>welt. Ihr anschließender Tod bereitete ihm massive Schuldgefühle. 

Uriangers teils selbst auferlegte Tortur ging weiter, als er durch den Kristall<SoftHyphen/>exarchen in die erste Splitter<SoftHyphen/>welt gerufen wurde und dort von der drohenden Achten Katastrophe erfuhr. Der Kristall<SoftHyphen/>exarch berichtete ihm von seinem bereitwilligen Opfer und Urianger, getrieben von seiner eigenen Logik, konnte nicht anders, als in diesen Pakt einzustimmen, gleichwohl ahnend, dass er einen Freund in den Abgrund stoßen würde. Um den Pakt mit dem Kristall<SoftHyphen/>exarchen zu erfüllen, manipulierte er seine Gefährten und ließ sie glauben, die Achte Katastrophe sei lediglich eine Vision gewesen, die er auf seiner Reise zwischen den Dimensionen gesehen habe. Daraufhin zog er sich zunächst nach Il Mheg zurück, um sich erst später wieder <If(PlayerParameter(4))>der Kriegerin der Dunkelheit<Else/>dem Krieger der Dunkelheit</If> und <If(PlayerParameter(4))>ihrer<Else/>seiner</If> Mission anzuschließen. Es war seinen Gefährten vom Bund der Morgenröte zu verdanken, dass der Kristall<SoftHyphen/>exarch am Ende doch nicht sein Leben geben musste, um den ersten Splitter zu retten. Diese Wendung erschütterte Urianger schwer, denn er begriff, dass nicht jedes Opfer unvermeidlich, nicht jede Zukunft vorherbestimmt ist. Fortan sucht er nach einem ehrlicheren Umgang mit seinen Gefühlen, vor allem gegenüber seinen Kameraden. 

Nach der Rückkehr in den Ursprung sollten einige Ereignisse im Zuge des Kampfes gegen die Apokalypse Uriangers inneren Kompass neu justieren. Zum einen waren da die Loporrit, die erneut seine Überzeugungen auf die Prüfung stellten, zum anderen das Wieder<SoftHyphen/>sehen mit Moenbrydas Eltern. Zusammengenommen halfen ihm diese Begebenheiten, seine innere Balance wiederzugewinnen. Sie schenkten ihm die Kraft, am Rande des Universums nicht der Hoffnungs<SoftHyphen/>losig<SoftHyphen/>keit zu erliegen."
41,"Vrtra"
42,"Vrtra"
43,"Magistrat von Radz-at-Han"
44,"Ein Sohn Midgardsormrs, geschlüpft in der grauen Vorzeit Eorzeas. Die Talismane, die aus seinen Schuppen gefertigt wurden, spielten eine wichtige Rolle im Kampf gegen die Letzten Tage, denn sie verfügen über die Eigenschaft, ihre Träger vor den negativen Auswirkungen von Ätherimpulsen zu schützen. 

Vrtra bewohnte bereits die Klippen Thavnairs, bevor andere Völker die Insel besiedelten und lange bevor die Stadt Radz-at-Han gegründet wurde. Die Matanga waren die nächsten, die nach Thavnair kamen, und sie waren weise genug, schlafende Drachen ruhen zu lassen. Auch nachdem die ersten Au Ra sich auf der Insel niedergelassen hatten, blieben die Beziehungen zwischen den Völkern friedlich. Erst mit dem Eintreffen der Hyuran brach Zwist aus, und es war Vrtra, der dank seiner Macht den Frieden wiederherstellte. Auch wenn die drei Völker ihm dankbar waren, so war er davon überzeugt, dass ein aufgezwungener Frieden durch einen Drachen keinen Bestand haben konnte, solange die Missgunst noch in den Herzen schlummerte. Daher bat er den Anführer der Au Ra, Alzadaal, die Regierungsgeschäfte an seiner statt zu über<SoftHyphen/>nehmen, und zog sich erneut zurück. Es markierte die Geburtsstunde Radz-at-Hans. 

Auch wenn die Nachfahren Alzadaals in den nachfolgenden Jahrhunderten offiziell die Geschicke Radz-at-Hans lenkten, so war Vrtra trotzdem immer ganz nah bei seinen Schützlingen. In der Tat schuf er sich mächtige magische Marionetten und verlieh ihnen eines seiner Augen, um unentdeckt unter den Sterblichen wandeln zu können. Nicht wenige dieser Marionetten wurden auch auf diplomatische Missionen ins Ausland entsandt und wirkten teils als Botschafter des Magistrats. Eine hervorragende Gelegenheit für den Drachen, seine Marionetten gegen neuere Modelle zu tauschen. 

Doch als die Letzten Tage auch in Thavnair Einzug hielten und Leid und Tod unter seinen Schutzbefohlenen verbreiteten, wusste Vrtra, dass er handeln musste. Sein treuer Gefährte Ahewann war im Kampf gegen die Bestien gefallen und Vrtra entschloss sich, dessen letzten Wunsch zu erfüllen. Auch dank Estiniens Überzeugungskraft trat er aus den Schatten hervor und gab sich seinem Volk als Drache und langjähriger Schutzpatron zu erkennen. 

Nachdem das Ende der Welt abgewendet war, machte sich Thavnair an den Wieder<SoftHyphen/>aufbau, und Vrtras Marionette<Indent/>- nun allen wohlbekannt<Indent/>- wandelt seither durch die verschlungenen Straßen und Gassen Radz-at-Hans, um sicherzustellen, dass es seinen Bewohnern an nichts mangelt."
45,"Die sieben Hohen Drachen"
46,"Die sieben Hohen Drachen"
47,"Die sieben Hohen Drachen gelten als die ersten und mächtigsten ihrer Art.

Zum Anbeginn der Zeit erreichte Midgardsormr, der Ahnherr aller Drachen, den Planeten Hydaelyn und brachte sieben Dracheneier mit sich. Er schloss einen Pakt mit Hydaelyns Willen und machte den Planeten zu seiner neuen Heimat. Aus den von ihm behüteten Eiern schlüpften die sieben Hohen Drachen: Hraesvelgr, Nidhogg, Ratatoskr, Bahamut, Tiamat, Azdaja und Vrtra. Sie wuchsen heran, verteilten sich auf der Welt und brachten viele Nachkommen hervor, aus denen sich zahlreiche Drachenstämme entwickelten.

Bahamut fiel gegen Ende der Dritten Ära des Lichts den Streitkräften des Allagischen Kaiserreichs zum Opfer. Für Ratatoskr und Nidhogg endete die Aus<SoftHyphen/>einander<SoftHyphen/>set<SoftHyphen/>zung mit Ishgard tödlich. Von drei der Drachen<Indent/>- Hraesvelgr, Tiamat und Vrtra<Indent/>- ist bekannt, dass sie noch leben. Vrtra, der jüngste von ihnen, fand schon früh ein Interesse an Thavnair, förderte die Entwicklung von Radz-at-Han zu einer mächtigen Handelsstadt und wachte im Verborgenen über die Bewohner der Insel. Von Azdaja hingegen fehlt jede Spur und es ist nicht einmal bekannt, ob sie lebt oder verstorben ist."
48,"Äther"
49,"Äther"
50,"Die Bezeichnung für alle lebensspendende Energie. Jegliche Lebenskraft sowie alle Seelen bestehen aus Äther. Der Verlust von Äther führt zum Tod. Einer wissenschaftlichen Theorie zufolge werden beim Verzehr von Nahrung nicht nur Nährstoffe, sondern auch Äther aufgenommen. Äther stellt zudem die treibende Kraft hinter jeder Form von Magie dar, weshalb er manchmal auch als Magie bezeichnet wird. Er ist also ein äußerst wichtiger Bestandteil des Lebens, jedoch kommt er nicht nur in Lebewesen, sondern auch auf dem Planeten selbst vor. Als Erdätherströme wird jener Äther bezeichnet, der durch die Erde fließt, während man beim Äther in der Luft von Windätherströmen spricht. Wenn diese Ätherströme versiegen, verwandelt sich das Land in eine Ödnis, in der kein Leben möglich ist. Stirbt ein Lebewesen, zerfällt der Äther, aus dem sich seine Lebenskraft und Seele gespeist haben, und fließt zurück in die Ätherwelt, die parallel zu unserer physischen Welt besteht. Gelingt es dem Äther jedoch nicht, rechtzeitig zurückzufließen, verfestigt er sich zu Kristallen und verbleibt in der physischen Welt. Dies geschieht etwa, wenn ein Lebewesen in einer Schlacht oder durch eine Katastrophe ein plötzlicher Tod ereilt und große Mengen an Äther auf einmal aus seinem Körper austreten, oder wenn Erdätherströme beschädigt werden."
51,"Fourchenault"
52,"Fourchenault Leveilleur"
53,"Rat der Philosophen
Ratsmitglied"
54,"Der Elezen Fourchenault ist eines von neunundneunzig auserwählten Ratsmitgliedern des Rates der Philosophen von Sharlayan, einem Inselstaat im Nordmeer, dessen Volk sich voll und ganz der Akkumulation von Wissen verschrieben hat. Nach der Besetzung Ala Mhigos durch das Garleische Kaiserreich waren die Sharlayaner gezwungen, ihre Kolonie im Dravanischen Hinterland zu evakuieren. Fourchenault spielte bei diesem „Großen Exodus“ eine entscheidende Rolle.

Die Familie der Leveilleurs ist eine der angesehensten Familien Sharlayans, deren Vorfahren einst gemeinsam mit Nyunkrepf und seiner Arche zahllose Leben vor den Fluten der Sechsten Katastrophe retteten. Wie die meisten Sharlayaner lebt auch Fourchenault die Lehren Nyunkrepfs, der als Pazifist den Kriegen abschwor und stattdessen auf die Macht des Wissens und der Vernunft setzte. In Sharlayan ist seit jeher das Prinzip der Nichteinmischung Staatsräson.

Als Ratsmitglied gehörte er auch zu den wenigen, die über viele Jahre ein gewaltiges Geheimnis zu hüten hatten. Denn vor etwa zweihundertsiebzig Jahren trafen die Forscher der Sharlayaner im Sternengrund auf den Willen der Göttin Hydaelyn, die ihnen das Ende der Welt prophezeite und ihnen auftrug, die Evakuierung des Planeten vorzubereiten. Seither arbeitete der Rat der Philosophen im Geheimen an dem Bau einer Mondarche, die die Bewohner des Gestirns sowie das Erbe der gesamten Welt in Sicherheit bringen sollte. 

Als seine Gattin Ameliance ihre Kinder, die Zwillinge Alisaie und Alphinaud, zur Welt brachte, befeuerte dies nur Fourchenault ehernen Willen, das Geheimprojekt voranzutreiben. Fortan arbeitete er verbissen und ohne Unterlass an der Evakuierungsmission. Dabei stand er lange im offenen Konflikt mit seinem eigenen Vater, Louisoix Leveilleur, der einer weltoffeneren Fraktion in Sharlayan angehörte, viele Jahre Eorzea bereiste und für die Abwendung der Siebten Katastrophe sein Leben gab. 

Dieser Interessenskonflikt verschärfte sich noch, als seine Kinder in die Fußstapfen ihres Großvaters traten und sich mit dem Bund der Morgenröte gegen die bevorstehende Apokalypse stemmten. Mit diesen Handlungen lehnten sie die Politik der Nichteinmischung und des unbedingten Pazifismus offen ab. Doch Fourchenault blieb stur und trieb trotz der Verachtung seiner Kinder den Evakuierungsplan im Geheimen weiter voran. Für ihn zählte nur, dass seine Kinder am Ende in Sicherheit sind. Letztendlich musste der Vater sich jedoch eingestehen, dass die vielen Reisen und Erlebnisse in Eorzea seine Kinder zu Erwachsenen geformt hatten, die ihren eigenen Weg zu wählen vermögen. Er konnte auch nicht ignorieren, dass ihre Taten Dinge ermöglichten, die er vorher für schier unmöglich gehalten hatte, wie beispielsweise die Weiterentwicklung des Ätherantriebs. Und so öffnete Fourchenault schließlich sein Herz und versprach, ihnen Vertrauen zu schenken und die gewaltige Verantwortung für das Schicksal der Welt mit seinen Kindern zu teilen. 

Das Schiff, dass sie schließlich erbauten, um an den Rand des Universums zu reisen, taufte er <Emphasis>Ragnarök</Emphasis>. An Bord des Schiffs erreichten seine Kinder gemeinsam mit den anderen Helden vom Bund der Morgenröte Ultima Thule, wo es ihnen letztendlich gelang, die Apokalypse abzuwenden."
55,"Eorzea"
56,"Eorzea"
57,"Der größte der drei „großen Kontinente“, welcher Aldenard im Westen sowie die den Subkontinent umgebenden Inseln Vylbrand und Mazlaya umfasst. Reich an Äther und natürlichen Ressourcen ist Eorzea seit jeher dicht besiedelt und wird daher mit Bezug auf die zwölf eorzäischen Gottheiten auch „das von den Göttern geliebte Land“ genannt. Die sechs großen Stadt<SoftHyphen/>staaten Eorzeas<Indent/>- Limsa Lominsa, Gridania, Ul'dah, Ishgard, Ala Mhigo und Sharlayan<Indent/>- erlebten eine lange Zeit des Friedens, bis im Jahre 1557 der Sechsten Ära des Lichts die Garlear einfielen und Ala Mhigo unter ihre Herrschaft brachten. Die Sharlayaner beschlossen den Auszug aus ihrer Kolonie und flohen ins Mutterland im Nordmeer. Eine neue Zeit des Chaos war angebrochen. Nach der Siebten Katastrophe gewann die Eorzäische Allianz jedoch gegenüber den Garlearn an Stärke und es gelang ihr, den langjährigen Drachenkrieg in Ishgard zu beenden und Ala Mhigo zu befreien. Seither wird das Land von größeren Unruhen verschont."
58,"Die Siebte Katastrophe"
59,"Die Siebte Katastrophe"
60,"Eorzeas Geschichte ist von einem wechselnden Zyklus aus gedeihenden Zeitaltern des Lichts und verhängnisvollen Zeitaltern der Schatten geprägt. Das Bemerkenswerte an den Katastrophen ist ihre Verknüpfung mit jeweils einem der Elemente. Auf die Erste Katastrophe, der Katastrophe des Windes, folgte die Katastrophe des Donners, die jahrelange Gewitter mit sich brachte. Während der Dritten Katastrophe herrschte große Dürre und die Vierte Katastrophe in der Form eines gewaltigen Erdbebens ließ das Allagische Kaiserreich zerfallen. In der Fünften Katastrophe wurde Eorzea von einer dicken Eisschicht überzogen<Indent/>- selbst die Meere froren zu. Danach wurde das Land in der Sechsten Katastrophe von einer riesigen Flut heimgesucht.

Viele Forscher waren sich einig, dass alle Elemente und somit alle Katastrophen über das Land gezogen seien und die Sechste Ära des Lichts für immer andauern sollte. Doch dann erhob sich ein roter, unheilvoller Mond, der ganz Eorzea auszulöschen drohte. Der garleische Feldherr Nael van Darnus löste mit dem Projekt Meteor die Siebte Katastrophe aus. Der Nebenmond Dalamud stürzte zu Boden und der furchtbare Primae Bahamut brach aus ihm hervor, der mit seinem Feuerstoß ganz Eorzea verbrannte. Wäre da nicht der Exeget Louisoix aus Sharlayan gewesen, dem es gelang, den Primae tief unter der Oberfläche Eorzeas zu versiegeln, läge das Land wohl noch immer in Schutt und Asche. Fünf Jahre später, mit der Vertreibung der XIV. Legion der Garlear unter Gaius van Baelsars Führung, verkündeten die Anführer der Eorzäischen Allianz offiziell das Ende der Siebten Katastrophe und den Anbruch der Siebten Ära des Lichts."
61,""
62,""
63,""
64,""
65,""
66,""
67,""
68,""
69,""
70,""
71,""
72,""
73,""
74,""
75,""
76,""
77,""
78,""
79,""
80,""
81,""
82,""
83,""
84,""
85,""
86,""
87,""
88,""
89,""
90,""
91,""
92,""
93,""
94,""
95,""
96,""
97,""
98,""
99,""
100,""
