key,0
40,"Effectue l'un après l'autre les sorts de magie du combo suivant<Indent/>:

1. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Giga Feu<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 300
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Coût en PM<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 800
2. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Giga Feu<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 300
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Coût en PM<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 800
3. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Giga Feu<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 300
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Coût en PM<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 800
4. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Infect<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 650
Si les conditions ne sont pas réunies pour le sort de magie suivant, retourne au premier."
41,"Effectue l'une après l'autre les aptitudes du combo suivant<Indent/>:

1. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Tirage du destin<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Tire une carte en se fiant au destin.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Effet additionnel<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> restaure 10% de vos PM maximums.
2. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Roi des couronnes<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Effectue une attaque magique neutre sur la cible.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 270
Si les conditions ne sont pas réunies pour l'aptitude suivante, retourne à la première."
42,"Effectue l'une après l'autre les aptitudes du combo suivant<Indent/>:

1. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Grand sabot du destin<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Tire une carte en se fiant au destin.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Effet additionnel<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> restaure 20% de vos PM maximums.
2. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Parchemin de Thaliak<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Augmente les dégâts infligés, et réduit le délai des attaques automatiques ainsi que les temps de lancement et de recharge des techniques d'arme et des sorts de magie.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30s
Si les conditions ne sont pas réunies pour l'aptitude suivante, retourne à la première."
43,"Effectue l'une après l'autre les actions du combo suivant<Indent/>:

1. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Corps-à-corps<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 130
2. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Riposte enchantée<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 220
3. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Zwerchhau enchanté<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 290
4. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Redoublement enchanté<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 470
5. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Déplacement<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 130
6. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>VerMiracle<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 600
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Coût en PM<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 400
7. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Calcination<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 700
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Coût en PM<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 400

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première."
44,"Effectue l'une après l'autre les techniques d'arme du combo suivant<Indent/>:

1. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Lame rapide<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 200
2. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Lame déchaînée<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 300
3. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Rage de Halone<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 350

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première."
45,"Effectue l'un après l'autre les sorts de magie du combo suivant<Indent/>:

1. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>VerFeu<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 340
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Coût en PM<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 200
2. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>VerVent<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 370
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Coût en PM<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 300
3. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>VerTerre<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 340
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Coût en PM<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 200
4. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>VerFoudre<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 370
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Coût en PM<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 300
5. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>VerBrasier<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 600
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Coût en PM<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 400

Si les conditions ne sont pas réunies pour le sort de magie suivant, retourne au premier."
46,"Effectue l'une après l'autre les actions du combo suivant<Indent/>:

1. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Corps-à-corps<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 130
2. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Riposte enchantée<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 220
3. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Zwerchhau enchanté<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 290
4. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Redoublement enchanté<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 470
5. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Engagement<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 150
6. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>VerMiracle<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 600
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Coût en PM<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 400
7. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Calcination<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 700
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Coût en PM<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 400

Si les conditions ne sont pas réunies pour l'action suivante, retourne à la première."
47,"Effectue l'une après l'autre les techniques d'arme du combo suivant<Indent/>:

1. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Tranchant acéré<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 200
2. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Impact brutal<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 300
3. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Salve tranchante<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Puissance<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 400

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première."
48,"Effectue l'une après l'autre les techniques d'arme du combo suivant<Indent/>:

1. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Tranchage<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Tranchage blafard<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Tranchage infernal<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec Moissonneur d'âmes, devient Gibet.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec Moissonneur d'âmes et Potence améliorée, devient Potence.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec Lémure, devient Fauchage du néant.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec Lémure et Fauchage croisé amélioré, devient Fauchage croisé.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
49,"Effectue l'une après l'autre les techniques d'arme du combo suivant<Indent/>:

1. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Faux tournoyante<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Faux cauchemardesque<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec Moissonneur d'âmes, devient Guillotine.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec Lémure, devient Fauchage sinistre.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
50,"Effectue l'une après l'autre les techniques d'arme du combo suivant<Indent/>:

1. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Lame rapide<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Lame déchaînée<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Autorité royale<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec Serment de l'épée, devient Absolution.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
51,"Effectue l'une après l'autre les techniques d'arme du combo suivant<Indent/>:

1. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Coup puissant<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Mutilation<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Couperet de justice<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec Relâchement bestial, devient Sape-fendeur.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
52,"Effectue l'une après l'autre les techniques d'arme du combo suivant<Indent/>:

1. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Taillade puissante<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Frappe siphon<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Dévoreur d'âme<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec Sang noir, devient Marée de sang.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
53,"Effectue l'une après l'autre les techniques d'arme du combo suivant<Indent/>:

1. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Tranchant acéré<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Impact brutal<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Salve tranchante<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Si le Barillet éthéréen contient une Cartouche d'éther, devient Frappe explosive.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
54,"Effectue l'une après l'autre les techniques d'arme du combo suivant<Indent/>:

1. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Cascade<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Fontaine<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec En avant, devient Cascade inversée.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec En avant et après un combo réussi avec Cascade, devient Fontaine en cascade.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec Danse du sabre préparée, devient Danse du sabre.<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
55,"Effectue l'une après l'autre les techniques d'arme du combo suivant<Indent/>:

1<Indent/>: <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Volée de coups<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2<Indent/>: <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Coup de poing direct<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3<Indent/>: <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Coup de poing brusque<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
4<Indent/>: <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Tacle du dragon<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
5<Indent/>: <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Serpents jumeaux<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
6<Indent/>: <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Démolition<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
7<Indent/>: <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Rixe évanescente<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première."
56,"Effectue l'une après l'autre les techniques d'arme du combo suivant<Indent/>:

1. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Percée Raiden<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Croc-et-griffe<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Percée tournante<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec Percée céleste préparée, devient Percée céleste.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
57,"Effectue l'une après l'autre les techniques d'arme du combo suivant<Indent/>:

1. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Lame tournoyante<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Tourbillon tailladant<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Lame éolienne<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec Dissimulation, devient Assassinement.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec Trimudrâ, devient Griffe de Raijû.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec Croc de Raijû préparé, devient Croc de Raijû.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
58,"Effectue l'une après l'autre les techniques d'arme du combo suivant<Indent/>:

1<Indent/>:<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow> Yukikaze<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2<Indent/>:<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow> Gekkô<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3<Indent/>:<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow> Kasha<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec Hissatsu<Indent/>: Kaiten, devient Hyosetsu.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec Hissatsu<Indent/>: Kaiten et après un combo réussi avec Yukikaze, devient Mangetsu.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec Hissatsu<Indent/>: Kaiten et après un combo réussi avec Gekkô, devient Ôka.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
59,"Effectue l'une après l'autre les techniques d'arme du combo suivant<Indent/>:

1. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Tranchage<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Tranchage blafard<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Tranchage infernal<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec Moissonneur d'âmes, devient Gibet.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec Moissonneur d'âmes et Potence préparée, devient Potence.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec Lémure, devient Fauchage du néant.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>* Avec Lémure et Fauchage croisé préparé, devient Fauchage croisé.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
60,""
61,""
