key,0,1,2,3,4,5,6,7
67,80,False,0,3101,112426,321,"Simulation : La Promesse d'Éden - Éternité (sadique)","Pas de marchands mords ce coup-ci, mais une petite rumeur qui court depuis peu... Tes petites escapades dans Le Grand Vide sont terminées<Indent/>? Fé<SoftHyphen/>li<SoftHyphen/>ci<SoftHyphen/>ta<SoftHyphen/>tions pour cette belle réussite<Indent/>! Mais comme tu le sais, on n'est jamais trop prudent. Eh oui, j'ai préparé de nouveaux mannequins pour que toi et tes amis perdiez pas la main. N'hésitez pas à vous défouler dessus<Indent/>!"
68,80,False,0,3101,112434,322,"Simulation : Le Tillac des Cirrus (extrême)","Un nouveau rêve étrange s'est emparé de vous, où vous vous retrouviez face à face avec un géant tout de blanc immaculé. Sa simple vue évoquait chez vous une tristesse inifinie, un pincement indicible dans votre cœur. Quoi qu'il en soit, cette vision d'un combat aux proportions épiques s'est ancrée dans votre imagination et bénéficie grandement votre mannequin<Indent/>!"
69,90,False,0,3900,112459,400,"Simulation : Le Répons final","Vous avez repoussé l'apocalypse et sauvé chaque âme que notre planète abrite. Comment faire mieux que ça<Indent/>? En vous entraînant, pardi<Indent/>! Parce qu'il n'y a guère que vous pour surpasser un tel exploit<Indent/>!"
70,90,False,0,3900,112458,401,"Simulation : Le Cristal-mère (extrême)","Paraît-il que vous auriez relevé avec brio le défi de la Déesse de la Lumière, au cœur de la planète<Indent/>? J'ignore quelles épreuves fantastiques vous attendent encore, mais ce qui est sûr, c'est qu'il faut continuer à vous entraîner. Votre nouveau mannequin amélioré est là pour ça<Indent/>!"
71,90,False,0,3900,112457,402,"Simulation : Le Cratère des Martyrs (extrême)","Le plus ancien et le plus puissant des Primordiaux a été ramené à la vie, alors qu'il n'était encore qu'incomplet. Mais il n'a jamais été aussi proche de la perfection, et c'est avec ce concept en tête que votre mannequin a été modifié. Bonne chance<Indent/>!"
72,90,False,0,3900,112460,403,"Simulation : Les Limbes du Pandæmonium","Sur demande expresse du professeur Claudien, j'ai con<SoftHyphen/>fec<SoftHyphen/>tion<SoftHyphen/>né un nouveau mannequin d'en<SoftHyphen/>traî<SoftHyphen/>ne<SoftHyphen/>ment pour vous. Il devrait être parfait pour vous maintenir en forme pendant votre enquête dans le Pandæmonium, alors faites-en bon usage<Indent/>!"
73,90,False,0,3900,112461,404,"Simulation : Les Limbes du Pandæmonium - Parvis (sadique)","J'ai ouï dire que vous aviez affronté dans le Pandæmonium une sorte de demi-dieu appelé “hémithéos”. C'est difficile de se figurer un tel être pour le vulgus pecum... Je suis néanmoins parti du principe qu'il s'agissait d'un adversaire ex<SoftHyphen/>trê<SoftHyphen/>me<SoftHyphen/>ment redoutable pour fabriquer, entre autres, un mannequin à l'avenant. J'espère qu'il vous plaira<Indent/>!"
74,90,False,0,3900,112462,405,"Simulation : Les Limbes du Pandæmonium - Cloaque (sadique)","J'ai ouï dire que vous aviez affronté dans le Pandæmonium une sorte de demi-dieu appelé “hémithéos”. C'est difficile de se figurer un tel être pour le vulgus pecum... Je suis néanmoins parti du principe qu'il s'agissait d'un adversaire ex<SoftHyphen/>trê<SoftHyphen/>me<SoftHyphen/>ment redoutable pour fabriquer, entre autres, un mannequin à l'avenant. J'espère qu'il vous plaira<Indent/>!"
75,90,False,0,3900,112463,406,"Simulation : Les Limbes du Pandæmonium - Fournaise (sadique)","J'ai ouï dire que vous aviez affronté dans le Pandæmonium une sorte de demi-dieu appelé “hémithéos”. C'est difficile de se figurer un tel être pour le vulgus pecum... Je suis néanmoins parti du principe qu'il s'agissait d'un adversaire ex<SoftHyphen/>trê<SoftHyphen/>me<SoftHyphen/>ment redoutable pour fabriquer, entre autres, un mannequin à l'avenant. J'espère qu'il vous plaira<Indent/>!"
76,90,False,0,3900,112464,407,"Simulation : Les Limbes du Pandæmonium - Abîme (sadique)","J'ai ouï dire que vous aviez affronté dans le Pandæmonium une sorte de demi-dieu appelé “hémithéos”. C'est difficile de se figurer un tel être pour le vulgus pecum... Je suis néanmoins parti du principe qu'il s'agissait d'un adversaire ex<SoftHyphen/>trê<SoftHyphen/>me<SoftHyphen/>ment redoutable pour fabriquer, entre autres, un mannequin à l'avenant. J'espère qu'il vous plaira<Indent/>!"
77,60,True,160,2089,112477,99,"Simulation : niveau 60","Le ménestrel errant nous a demandé de bidouiller un mannequin spécial avec lequel les aventuriers pourraient s'entraîner comme à leurs débuts. Il faudra donner tout ce que vous avez sans avoir recours à vos techniques d'expert<If(PlayerParameter(4))>e<Else/></If><Indent/>!"
78,70,True,300,2628,112478,199,"Simulation : niveau 70","<If(PlayerParameter(4))>La libératrice<Else/>Le libérateur</If> en personne<Indent/>! Figure-toi qu'un étrange ménestrel errant m'a commandé un mannequin spécial. Contre lui, impossible d'utiliser des techniques qui dépassent une certaine compétence, comme si on redevenait un bleu<Indent/>! J'ai hâte que tu me dises ce que tu en penses<Indent/>!"
79,80,True,430,3101,112479,299,"Simulation : niveau 80","J'ai fait un rêve étrange l'autre jour... Une sorte de ménestrel errant me demandait de créer un mannequin spécial que tu pourrais affronter en retenant tes coups et sans utiliser tes meilleures techniques. Il disait que c'était pour <If(PlayerParameter(4))>la Guerrière<Else/>le Guerrier</If> des Ténèbres, alors à mon réveil, j'ai pas cherché à comprendre et je me suis mis au boulot<Indent/>!"
80,90,True,560,3900,112480,399,"Simulation : niveau 90","L'Ost rayonnant a reçu une commande de la part du ménestrel errant. Il voulait un mannequin spécial qui limite les compétences de celui ou celle qui s'entraîne contre lui. Il doit penser que ça servira à l'avenir... Bref, nous avons demandé de l'aide au Grand Œuvre, et il est maintenant prêt<Indent/>!"
81,90,False,0,3900,112476,408,"Simulation : Le Répons final (extrême)","L'apocalypse ne nous menace plus grâce à vous et le reste de vos compagnons. Quand on y pense, ça s'est joué de peu, tout de même. Vous imaginez si la chantre de l'ané<SoftHyphen/>an<SoftHyphen/>tis<SoftHyphen/>se<SoftHyphen/>ment avait été encore plus déprimée que ça<Indent/>? Comme on a du temps libre maintenant, je me suis permis de vous fabriquer un mannequin pour que vous vous donniez une idée<Indent/>!"
