key,0,1,2,3,4,5,6,7,8,9,10,11
318,"<Emphasis>Megalodicopia hians</Emphasis>
Ce tunicier s'accroche à la partie inférieure des îles flottantes d'Abalathia, et avale toute proie qui a le malheur de flotter près de sa bouche énorme. Son nom signifie “avidité” en langue vanu vanu.",12732,130,0,False,False,6,401,0,True,False,False
319,"<Emphasis>Unio douglasiae</Emphasis>
Un bivalve d'eau douce qui ressemble comme deux gouttes d'eau à une pierre. Les moules des roches sont comestibles, mais contiennent peu de chair, aussi beaucoup de chasseurs de la région les consomment simplement en bouillon.",12733,136,0,False,True,3,398,0,True,False,False
320,"<Emphasis>Ovum caelestis</Emphasis>
Une créature insolite en forme d'œuf constituée prin<SoftHyphen/>ci<SoftHyphen/>pa<SoftHyphen/>le<SoftHyphen/>ment d'une poche de gaz lui permettant de voler. Beaucoup de choses restent à découvrir sur son mode de vie et sa reproduction.",12734,133,0,False,False,6,401,0,True,False,False
321,"<Emphasis>Aurelia abalathica</Emphasis>
Cette créature de la Mer de nuages doit son élégant surnom à sa forme de champignon. Les harpies d'Abalathia raffolent de ces méduses qu'elles dévorent parfois par dizaines.",12735,130,0,False,False,6,401,0,True,False,False
322,"<Emphasis>Corallium caelestis</Emphasis>
La couleur de ce corail rappelle l'azur qui surplombe la Mer de nuages où il vit. Les Vanu Vanu l'utilisent comme pigment depuis les temps anciens.",12736,133,0,False,True,6,401,0,True,False,False
323,"<Emphasis>Oncorhynchus nobilis</Emphasis>
Les seemas nobles passant l'essentiel de leur vie dans des eaux froides, leur corps développe une importante quantité de graisse, ce qui rend leur chair par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement délicieuse. Cette espèce est très prisée notamment chez les nobles ishgardais.",12737,130,0,False,False,3,397,0,True,False,False
324,"<Emphasis>Ammonitina</Emphasis>
Certains estiment que l'ammonite est une sous-espèce du nautile qui aurait suivi une évolution différente à l'intérieur des terres. Elle emmagasine de l'énergie magique dans les loges de sa coquille pour produire de la chaleur.",12738,133,0,False,False,3,397,0,True,False,False
325,"<Emphasis>Carassius auratus telescopus</Emphasis>
Ce cyprin aux énormes yeux globuleux possède un champ de vision bien supérieur à celui de ses cousins. On suppose que ses globes oculaires ont évolué vers cette forme pour lui permettre de repérer les prédateurs qui tenteraient de fondre sur lui depuis le ciel.",12739,133,0,False,False,2,401,0,True,True,False
326,"<Emphasis>Ctenopharyngodon idella</Emphasis>
Ce poisson, proche de la carpe ordinaire mais plus gros et élancé, se nourrit prin<SoftHyphen/>ci<SoftHyphen/>pa<SoftHyphen/>le<SoftHyphen/>ment des herbes qui peuplent les marécages. On l'appelle donc également “carpe herbivore”.",12740,130,0,False,False,2,398,0,True,False,True
327,"<Emphasis>Pipira pipira var. saevus</Emphasis>
Une variété de pipira célèbre pour sa férocité extrême. En banc, ces poissons carnivores seraient capables de dévorer un chocobo traversant une rivière en quelques minutes, ne laissant derrière eux que des os, à ce qu'on raconte.",12741,145,0,False,False,2,398,0,True,False,True
328,"<Emphasis>Synodontis nigriventris</Emphasis>
Ce poisson d'eau douce a pour particularité de nager la tête en bas. Ce n'est qu'une manière de plus de semer la confusion chez ses prédateurs, en plus des motifs colorés de son corps.",12742,133,0,False,False,3,400,0,True,True,False
329,"<Emphasis>Helostoma dravanica</Emphasis>
On observe parfois ces poissons à la bouche en forme de ventouse adopter à deux une posture qui ressemble à un doux baiser langoureux. Mais ce geste est en réalité un acte d'intimidation et non d'affection.",12743,133,0,False,False,2,400,0,True,True,False
330,"<Emphasis>Arion caelestis</Emphasis>
Une créature de la Mer de nuages découverte récemment. Les chevaliers de la maison Haillenarte, trouvant qu'elle ressemble au chapeau de l'Archevêque, lui ont donné ce nom de “limace-mitre”.",12744,133,0,False,False,6,401,0,True,False,False
331,"<Emphasis>Tachypleus tridentatus</Emphasis>
Un crustacé primitif de forme arrondie qui possède une cuticule capable de résister à des températures très élevées. On suppose qu'il utilise les roches volcaniques comme source de chaleur, sans toutefois savoir de quelle manière. Malgré son surnom de <Emphasis>crabe</Emphasis>, ce n'est pas un décapode.",12745,133,0,False,False,7,398,0,True,False,False
332,"<Emphasis>Crystallus fulguralis</Emphasis>
Cette espèce cousine du noyau de glacier a été baptisée cœur-d'orage par les Vanu Vanu d'Abalathia, qui s'en servent comme source de lumière.",12746,133,0,False,False,6,401,0,True,False,True
333,"<Emphasis>Taurulus thaliakii</Emphasis>
D'après la légende, ce poisson d'eau douce aurait été utilisé comme messager par Thaliak, le dieu de l'érudition. Il serait zoologiquement proche du chabot d'Oschon, avec qui il partage quelques traits communs.",12747,133,0,False,False,3,399,0,True,False,False
334,"<Emphasis>Epinephelus lanceolatus</Emphasis>
Cet énorme mérou d'eau douce est si puissant et si pugnace qu'il est capable de briser la couche de glace d'un lac avec sa tête pour s'attaquer aux animaux en surface. Il lui arrive même de s'en prendre aux ours polaires, d'après certains témoignages.",12748,136,0,False,False,3,397,0,True,False,False
335,"<Emphasis>Carassius auratus auratus var. giganteum</Emphasis>
La tête de ce cyprin d'eau douce est ornée d'une énorme excroissance bosselée. Son apparence qui rappelle celle d'un Vanu Vanu lui a valu ce surnom populaire.",12749,136,0,False,False,2,401,0,True,False,True
336,"<Emphasis>Astronotus</Emphasis>
Les vives couleurs brun orangé de ce poisson et son élégant pédoncule caudal lui valent une grande admiration des ichtyophiles. Les Gnathes semblent penser qu'il s'agit d'un émissaire de Ravana.",12750,136,0,False,False,3,398,0,True,False,False
337,"<Emphasis>Protopterus abalathicus</Emphasis>
Ce poisson d'eau douce a pour particularité d'être muni d'un poumon fonctionnel, ce qui lui permet de ramper à l'air, dans la boue. Il est en outre capable de s'enfermer dans un terrier de vase en cas d'asséchement de son habitat, et peut survivre ainsi plusieurs années dans un état proche de la mort.",12751,180,0,False,False,3,402,0,True,False,True
338,"<Emphasis>Hydrocynus goliath</Emphasis>
Proche du poisson coeurl, cette espèce très féroce arbore des motifs rayés rappelant un félin oriental du nom de tigre.",12752,136,0,False,False,3,399,0,True,False,False
339,"<Emphasis>Clione limacina var. selenei</Emphasis>
Cette gracieuse créature de la Mer de nuages, comparée à la fée Selene, est abhorrée des Vanu Vanu qui voient en elle un symbole de laideur — la tribu possède en effet un sens de l'esthétisme à l'opposé de celui des humains.",12753,130,0,False,False,6,401,0,True,False,False
340,"<Emphasis>Cancer dravanicus</Emphasis>
Ce “gourmet du magma” se sert de ses pinces aiguisées chauffées à blanc pour déchiqueter les vers de lave. Sa cuticule est si dure qu'on la compare à de l'adamantium.",12754,136,0,False,False,7,398,0,True,False,False
341,"<Emphasis>Hippocampus aithonii</Emphasis>
Cet hippocampe lavique serait un descendant d'Aithon, un étalon légendaire galopant au cœur des flammes ardentes. Son corps est recouvert d'un minerai vitrifié qui lui permet de résister à de hautes températures.",12755,136,0,False,False,7,398,0,True,False,False
342,"<Emphasis>Teredo navalis</Emphasis>
Ce lamellibranche est connu pour ronger le bois des coques des bateaux à flot. Autrefois, de nombreux bâtiments sharlayanais furent envoyés par le fond à cause de ce ver mange-bateau.",12756,136,0,False,False,2,399,0,True,False,False
343,"<Emphasis>Gryllotalpa gryllotalpa</Emphasis>
Cet insecte fouisseur peut vivre sur terre comme dans l'eau, occupant une place importante en bas de la pyramide alimentaire des deux milieux respectifs.",12757,130,0,False,False,2,399,0,True,False,False
344,"<Emphasis>Aegagropila caelestis</Emphasis>
Cet amas d'algues sphérique est apparenté à la marimo luisante. Une légende populaire voudrait que les Mogs perdent leur pompon en mourant, et que ceux-ci se détachent pour devenir des créatures de la Mer de nuages. On raconte bien des choses...",12758,136,0,False,False,3,400,0,True,False,False
345,"<Emphasis>Gorgonia dravanica</Emphasis>
Une structure de minuscules créatures cristallines qui ressemble à du corail. Cet organisme lavique ingère des minerais fondus pour se nourrir, un peu à la manière des coblyns.",12759,136,0,False,True,7,398,0,True,False,False
346,"<Emphasis>Cypselurus nimbus var. dravanicus</Emphasis>
Une sous-espèce de brise-nuage qui s'est adaptée à l'altitude. Il se déplace en sautillant au-dessus des nuages pour échapper à ceux de ses prédateurs qui s'y cachent.",12760,136,0,False,False,6,400,0,True,False,False
347,"<Emphasis>Macquaria dravanica</Emphasis>
Ce bar énorme vit dans la rivière Vairlame. Comme il ne se laisse pas attraper facilement, les chasseurs locaux amateurs de pêche considèrent sa prise comme un défi.",12761,139,0,False,False,2,398,0,True,True,True
348,"<Emphasis>Carinotetraodon coerthensis</Emphasis>
Ce tétrodon rare s'est adapté aux eaux froides du Coerthas. Il est considéré comme un symbole de fortune chez les nobles ishgardais, qui en élèvent souvent comme poisson d'ornement.",12762,136,0,False,False,3,397,0,True,False,True
349,"<Emphasis>Salvelinus nivalis</Emphasis>
Ce poisson carnivore se terre ha<SoftHyphen/>bi<SoftHyphen/>tuel<SoftHyphen/>le<SoftHyphen/>ment au fond des lacs et attend un épisode neigeux pour fondre sur les poissons engourdis par la baisse de température.",12763,136,0,False,False,3,397,0,True,False,True
350,"<Emphasis>Lepidotrigla pollinctor dravanicus</Emphasis>
On raconte que ce poisson d'eau douce se coiffe d'un os de jeune dragon, mais il s'agit en réalité d'un os de draguêpe dans la plupart des cas.",12764,136,0,False,False,2,398,0,True,False,False
351,"<Emphasis>Channa nivalis</Emphasis>
Ce poisson chasse exclusivement par temps de blizzard, et on lui soupçonne un lien de parenté avec son cousin le dieu fulgurant. On l'appelle également “égérie des glaces” ou “reine des neiges”.",12765,136,0,False,False,2,397,0,True,False,True
352,"<Emphasis>Aurelia coerthense</Emphasis>
Une sorte de méduse flottante qui se nourrit de noyaux de glacier. Dans le folklore local, on considère qu'elle chasse les tempêtes de neige, aussi les habitants du Coerthas la voient comme un animal porte-bonheur.",12766,136,0,False,False,5,397,0,True,False,True
353,"<Emphasis>Polypterus solarus</Emphasis>
Un poisson primitif connu pour ses écailles en forme de losanges qui brillent à la lumière du soleil. Les Gnathes abhorrent ce poisson, peut-être parce qu'il se nourrit d'insectes et de parasites.",12767,139,0,False,False,3,398,0,True,True,False
354,"<Emphasis>Astronotus albus</Emphasis>
Un oscar albinos. Sa longue queue et son corps blancs comme la neige sont par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement visibles dans l'eau, ce qui fait de lui une proie facile. C'est donc une espèce considérée comme rare, avec un nombre d'individus assez réduit.",12768,139,0,False,False,3,400,0,True,False,False
355,"<Emphasis>Zungaro zungaro</Emphasis>
Ce grand poisson-chat également appelé <Emphasis>jahu</Emphasis> a une réputation de mangeur d'homme. S'il ne s'en prend pas réellement à l'être humain, il a en revanche une force et une voracité suffisantes pour avaler l'ensemble des prises d'un bateau.",12769,136,0,False,False,2,398,0,True,False,False
356,"<Emphasis>Rossia dravanica</Emphasis>
Un poulpe flottant très rare dont la forme rappelle celle d'un masque gobelin, ce qui lui a valu ce surnom auprès des aventuriers. On l'appelle aussi “poulpe à oreilles”.",12770,139,0,False,False,6,400,0,True,False,False
357,"<Emphasis>Aurelia caerulea</Emphasis>
Une anémone dont les tentacules colorés rappellent la chevelure du monstre légendaire à qui elle doit son nom. Elle se fixe aux îles célestes des environs de la colonie des Maîtres terriens.",12771,139,0,False,False,6,400,0,True,False,False
358,"<Emphasis>Gibbula dravanica</Emphasis>
Un mollusque lavique à coquille spiralée qui possède une ex<SoftHyphen/>cep<SoftHyphen/>tion<SoftHyphen/>nelle capacité à résister à la chaleur. Certains voient en cette gibbule une lointaine cousine de la conquedure.",12772,139,0,False,True,7,398,0,True,False,False
359,"<Emphasis>Odontamblyopus azysensis</Emphasis>
Ce gobie allongé a des yeux, mais ceux-ci ont dégénéré et ne détectent plus la lumière. Sa mâchoire protubérante et sa laideur générale évoquent les plus horribles entités du néant.",12773,139,0,False,False,8,402,0,True,False,False
360,"<Emphasis>Ambystoma azysense</Emphasis>
Le faciès angélique de cet adorable amphibien néotène lui vaut d'être très apprécié dans sa forme juvénile. On suppose qu'il s'agit d'un lointain cousin de la salamandre, mais cela reste une simple théorie.",12774,150,0,False,False,3,402,0,True,True,False
361,"<Emphasis>Cancer azysensis</Emphasis>
D'après des données découvertes récemment par le décryptage de mémoquartz anciens, ce crabe casqué aurait été modifié par les Allagois qui ont rendu sa carapace plus dure dans le but de l'utiliser comme matériau pour fabriquer des armures. Il serait également un lointain cousin de l'acarus.",12775,139,0,False,False,8,402,0,True,False,False
362,"<Emphasis>Carassius aeratus platinus</Emphasis>
Ce poisson mutant arbore des écailles encore plus brillantes et gracieuses que son cousin doré. Ne survivant que dans les eaux chargées d'éther des fuites magismologiques, cette variété semble difficile à élever comme poisson d'ornement.",12776,139,0,False,False,8,402,0,True,False,False
363,"<Emphasis>Oculus aethereus</Emphasis>
Cet habile poisson carnassier est insensible à la lumière. Apparemment, il disposerait d'un organe interne lui permettant d'évaluer la densité de l'éther environnant, ce qui lui permet de chasser efficacement.",12777,139,0,False,False,2,402,0,True,False,False
364,"<Emphasis>Fundulus azysensis</Emphasis>
Ce killi de petite taille s'est adapté aux eaux hautement toxiques d'Azys Lla. Ses couleurs bariolées ne le rendent pas pour autant comestible.",12778,139,0,False,False,8,402,0,True,False,False
365,"<Emphasis>Parambassis azysensis</Emphasis>
Cette espèce est proche de la perche de verre, mais son corps n'est pas nécessairement translucide comme cette dernière. La couleur et la transparence du poisson de cristal varie en effet grandement selon les individus, ce qui fait qu'on a longtemps vu en lui plusieurs variétés distinctes.",12779,145,0,False,False,2,402,0,True,False,False
366,"<Emphasis>Plecoglossus altivelis</Emphasis>
La chair douce, légèrement sucrée et parfumée de ce petit poisson lui a valu son nom courant. Les Sharlayanais l'apprécient depuis longtemps, hélas il est menacé par des espèces étrangères introduites par les Gobelins.",12780,136,0,False,False,2,399,0,True,False,False
367,"<Emphasis>Pantodon dravanicus</Emphasis>
Ce poisson panchronique a des nageoires pectorales imposantes qui, vues de dessus, ressemblent à des ailes de papillon. On l'élevait souvent dans les étangs des jardins sharlayanais, autrefois.",12781,142,0,False,False,3,399,0,True,False,False
368,"<Emphasis>Pterois dravanicus</Emphasis>
Ce poisson primitif possède des nageoires à longs rayons ressemblant à une crinière, d'où son autre nom de “poisson lion”. Les Mogs, amateurs de formes rondes et soyeuses, trouvent cette espèce ex<SoftHyphen/>trê<SoftHyphen/>me<SoftHyphen/>ment disgracieuse.",12782,142,0,False,False,3,400,0,True,False,False
369,"<Emphasis>Monocirrhus polyacanthus</Emphasis>
Ce petit poisson d'eau douce de la Thaliak ressemble à s'y méprendre à une feuille morte. Il est connu pour se camoufler parmi les feuillages dérivant dans la rivière et fondre sur ses proies en un instant.",12783,142,0,False,False,3,399,0,True,False,False
370,"<Emphasis>Plecostomus caelestis</Emphasis>
Ce pléco de la Mer de nuages possède une nageoire imposante dont la forme rappelle la voile d'un bateau, et il l'utilise pour planer sur l'éther de vent et se propulser intrépidement en altitude. ",12784,139,0,False,False,6,400,0,True,True,True
371,"<Emphasis>Echeneis caelestis</Emphasis>
Ce poisson pilote a pour particularité de monter sur le dos de poissons plus gros pour se déplacer dans la Mer de nuages. En contrepartie, il débarrasse ses hôtes des parasites qui les importunent.",12785,142,0,False,False,6,401,0,True,False,False
372,"<Emphasis>Bathynomus giganteus</Emphasis>
Comme son cousin le pou d'éther, cet habitant des coulées de lave se nourrit très rarement de proies, et préfère absorber les énergies éthérées de feu et de terre qui traversent le magma.",12786,142,0,False,False,7,398,0,True,True,False
373,"<Emphasis>Testudo azysense</Emphasis>
Cette tortue s'est adaptée aux températures ex<SoftHyphen/>trê<SoftHyphen/>me<SoftHyphen/>ment élevées des courants laviques. Une légende populaire raconte qu'elle est tombée du ciel, projetée en hauteur après l'éruption d'un volcan, pareille à une comète.",12787,142,0,False,False,7,398,0,True,False,False
374,"<Emphasis>Scotoplanes globosa</Emphasis>
Un étrange organisme doté de nombreux tentacules qui vit en dévorant des insectes. Sa surface rose et douce ressemble fortement à une peau humaine, d'où son surnom de “cochon d'éther”.",12788,142,0,False,False,8,402,0,True,False,False
375,"<Emphasis>Diplocaulus</Emphasis>
Cet amphibien panchronique reste d'ordinaire accroché aux rives des îles célestes, mais s'élance lorsqu'une proie approche. Il se sert ensuite de sa large tête aplatie pour planer et revenir à son poste.",12789,142,0,False,False,6,400,0,True,False,True
376,"<Emphasis>Tellina tenuis</Emphasis>
Ce bivalve rose était considéré comme un porte-bonheur dans la Cité de Sharlayan. Les candidats passant le difficile examen d'entrée à l'école de magie avaient pour habitude d'en avoir un sur eux.",12790,142,0,False,False,2,399,0,True,False,False
377,"<Emphasis>Toxotes jaculatrix</Emphasis>
Ce poisson redoutable peut projeter de l'eau sous pression à une vitesse fulgurante. Sa puissance de tir est telle qu'il peut transpercer la chair des dragons venus boire. L'arbalétrier en profite alors pour se repaître du sang qui coule des animaux blessés.",12791,145,0,False,False,3,402,0,True,False,False
378,"<Emphasis>Amia calva dravanica</Emphasis>
Ce poisson est ex<SoftHyphen/>trê<SoftHyphen/>me<SoftHyphen/>ment populaire parmi les Mogs pêcheurs, car les créatures ailées considèrent ses œufs comme un délice des plus raffinés.",12792,145,0,False,False,3,400,0,True,True,False
379,"<Emphasis>Tetraodon caelestis</Emphasis>
Un poisson-ballon venimeux qui fut longtemps chassé pour son goût unique, au point de quasiment disparaître. Il se déplace en faisant gonfler le gaz contenu dans son corps, comme un ballon.",12793,145,0,False,False,6,400,0,True,False,False
380,"<Emphasis>Clione limacina var. eosii</Emphasis>
Cette variété proche de la fée lunaire est de couleur rouge, et on la compare à la fée Eos. On suppose que ce sont leurs ali<SoftHyphen/>men<SoftHyphen/>ta<SoftHyphen/>tions différentes qui leur donnent ces couleurs distinctes.",12794,145,0,False,False,5,400,0,True,False,False
381,"<Emphasis>Corallium subobscurus</Emphasis>
Ce corail s'accroche aux parois des îles flottantes de la colonie des Maîtres terriens. On raconte que les artistes de la tribu des Mogs célestes le broient et l'utilisent comme pigment pour peindre leurs roches décoratives.",12795,145,0,False,True,6,400,0,True,False,False
382,"<Emphasis>Octopus albus</Emphasis>
Ce poulpe d'eau douce se sert de ses tentacules pour attraper des coquillages. Il lui arrive parfois de se déplacer en surface sur la neige, mais il devient alors une proie pour les yétis.",12796,145,0,False,False,3,397,0,True,True,False
383,"<Emphasis>Phycodurus eques caelestis</Emphasis>
Ce cousin du dragon de mer feuillu se propage dans les airs en voletant nonchalamment avec ses patagiums qui ressemblent à des feuillages. Les Mogs les plus craintifs le prennent parfois pour un véritable dragon et sont terrorisés.",12797,145,0,False,False,6,400,0,True,False,False
384,"<Emphasis>Carcharodon ferrantii</Emphasis>
Ce squale volant aurait été propulsé dans l'air par un mystérieux ouragan de tornades d'éther de vent. Mieux vaut le neutraliser avant qu'il ne sème la panique dans une grande ville... Et là, tout est dit.",12798,180,0,False,False,6,401,0,True,False,False
385,"<Emphasis>Aurelia caelestis</Emphasis>
Cette méduse volante se propulse dans les airs au moyen d'une importante poche d'air. On pense que les Ixali s'en seraient peut-être inspirés pour mettre au point le principe de leurs ballons.",12799,145,0,False,False,5,397,0,True,False,True
386,"<Emphasis>Osteoglossum bicirrhosum metallicus</Emphasis>
Ce poisson lavique est couvert d'écailles métalliques qui lui permettent de résister à de très hautes températures. Son apparence imite si bien la pierre qu'on le prend parfois pour un véritable fossile.",12800,145,0,False,False,7,398,0,True,False,False
387,"<Emphasis>Brachiopsilus dianthus</Emphasis>
Ce très rare poisson possède des nageoires avant qu'il utilise comme des mains et des pieds, d'où son surnom de “poisson-main”. Il ressemble étrangement aux hommes-poissons hropkens, ce qui laisse penser qu'il pourrait s'agir d'un produit expérimental intermédiaire...",12801,145,0,False,False,8,402,0,True,False,False
388,"<Emphasis>Caiman crocodilus</Emphasis>
Ce redoutable prédateur se trouve au sommet de la chaîne alimentaire des milieux rivulaires, et ne craint pour ainsi dire personne à part peut-être les dragons qui peuplent les régions dravaniennes.",12802,145,0,False,False,2,398,0,True,True,False
389,"<Emphasis>Arapaima dravanica</Emphasis>
Cette variété de pirarucu a été améliorée par le biais de la magismologie pour servir de nourriture aux dragons. Elle se reproduit facilement avec un cycle court, en plus de posséder un grand potentiel nutritif.",12803,180,0,False,False,3,402,0,True,True,True
390,"<Emphasis>Macquaria gobelinia var. indigo</Emphasis>
Le groupe de Gobelins scien<SoftHyphen/>ti<SoftHyphen/>fi<SoftHyphen/>ques appelé la “Main indigo” a réussi à améliorer cette espèce de perches gobelines par des croisements. Les Gobelins semblent les trouver délicieuses, malgré leur goût terreux et fade.",12804,145,0,False,False,2,399,0,True,False,False
391,"<Emphasis>Fulgur dravanicus</Emphasis>
Ce poisson cousin du fulgure vole si rapidement qu'on a du mal à l'apercevoir. Les jeunes dragons le poursuivent pour apprendre les rudiments de la chasse, à ce qu'on raconte.",12805,145,0,False,False,6,400,0,True,False,False
392,"<Emphasis>Tetraodon azysensis</Emphasis>
Ce poisson volant semble avoir suivi une évolution indépendante des autres tétrodons dans l'écosphère d'Azys Lla. Quand il se sent menacé, il gonfle et peut projeter un gaz toxique à partir des épines qui se dressent sur sa peau.",12806,148,0,False,False,6,402,0,True,False,False
393,"<Emphasis>Glyptothorax azysensis</Emphasis>
Cette espèce serait un ancêtre du poisson putride. Il se protège des eaux toxiques des fuites magismologiques d'Azys Lla en se couvrant d'un mucus gélatineux transparent.",12807,145,0,False,False,8,402,0,True,False,False
394,"<Emphasis>(Inconnu)</Emphasis>
Cet O.V.N.I. ressemble en apparence à une palourde de Vongola, mais il est en réalité étrangement mou au toucher. On ignore tout de cette forme de vie volante, y compris son mode de propulsion aérienne.",12808,150,0,False,False,6,402,0,True,False,False
395,"<Emphasis>Garra rufa</Emphasis>
Cette espèce de petite taille apprécie les eaux chaudes. Une mode ishgardaise veut que les dames nobles prennent des bains de pieds avec ces poissons, qui mangent délicatement leurs peaux mortes<Indent/>; une pédicure naturelle à peu de frais.",12809,145,0,False,False,3,397,0,True,False,False
396,"<Emphasis>Panorpa communis</Emphasis>
Cette crevette volante se déplace d'île en île, capturant des petits poissons volants qu'elle ramène à terre pour dévorer leurs organes en les découpant habilement avec ses grandes pinces.",12810,145,0,False,False,6,401,0,True,False,False
397,"<Emphasis>Anabas testudineus</Emphasis>
Cet étrange poisson utilise la ventouse de son abdomen et ses nageoires pour grimper aux rochers. Il saute ensuite pour attraper au vol des proies potentielles avant d'atterrir dans l'eau.",12811,145,0,False,False,3,402,0,True,False,False
398,"<Emphasis>Periophthalmus var. sanguinus</Emphasis>
Ce curieux poisson se sert de ses nageoires pour “trotter” de mare en mare dans les fuites magismologiques. Ce moyen de déplacement n'est pas très discret, mais ce gobie étant très toxique, bien peu osent s'en prendre à lui.",12812,145,0,False,False,8,402,0,True,False,True
399,"<Emphasis>Chauliodus dravanicus</Emphasis>
Ce lugubre poisson volant allongé se déplace en captant l'éther de vent. Ses dents longues et acérées en font un redoutable prédateur, qui fond sur ses victimes avec une grande cruauté. Ses dents sont même si longues qu'il ne peut pas fermer sa mâchoire.",12813,148,0,False,False,6,400,0,True,False,False
400,"<Emphasis>Dasyatis caelestis</Emphasis>
Cette raie volante plane silencieusement sur les courants de la Mer de nuages, ce qui terrorise les Vanu Vanu qui voient en elle une messagère de mort.",12814,148,0,False,False,6,401,0,True,False,False
401,"<Emphasis>Anguilla oleacea</Emphasis>
Ce poisson peu engageant est capable de projeter une substance huileuse et glissante pour se défendre lorsqu'il se sent menacé. Son corps est si visqueux qu'il est ex<SoftHyphen/>trê<SoftHyphen/>me<SoftHyphen/>ment difficile de l'attraper à main nue.",12815,148,0,False,False,8,402,0,True,False,True
402,"<Emphasis>Aurelia azysense</Emphasis>
Cette méduse mutante attire les poissons avec ses tentacules brillants comme des joyaux. Comme elle est très venimeuse, il faut éviter de la toucher à main nue.",12816,148,0,False,False,8,402,0,True,True,False
403,"<Emphasis>Chelidonichthys coerthensis</Emphasis>
Avec son nez pointu comme une coque et ses nageoires pareilles à des voiles, la forme de ce poisson évoque un fier navire de guerre. Il n'hésite pas à charger avec une puissance im<SoftHyphen/>pres<SoftHyphen/>sion<SoftHyphen/>nante.",12817,148,0,False,False,2,397,0,True,False,False
404,"<Emphasis>Astacopsis dravanicus</Emphasis>
Ce homard peut grandir jusqu'à atteindre un yalm de long. Les pêcheurs sharlayanais se livraient même à des concours du plus gros homard-yalm, autrefois.",12818,148,0,False,False,3,399,0,True,False,False
405,"<Emphasis>Perca dravanica</Emphasis>
Une espèce endémique de l'Arrière-pays dravanien qui se livre ac<SoftHyphen/>tu<SoftHyphen/>el<SoftHyphen/>le<SoftHyphen/>ment à une lutte acharnée pour survivre face à la concurrence féroce d'espèces étrangères introduites par les Gobelins.",12819,150,0,False,False,3,399,0,True,False,False
406,"<Emphasis>Silurus dravanicus</Emphasis>
Un poisson lavique qui ressemble au poisson-chat. Dans certaines traditions, on pense que ce poisson contrôle les éruptions volcaniques et on le vénère en tant que tel, mais peu nombreux sont ceux à l'avoir réellement vu.",12820,148,0,False,False,7,398,0,True,False,False
407,"<Emphasis>Pteranodon</Emphasis>
Cette espèce panchronique unique est un reptile ailé de grande taille. Nombreux sont ceux qui le confondent avec un dragon, mais c'est un animal simple, à l'intellect bien inférieur à celui d'un dragon.",12821,145,0,False,False,6,400,0,True,True,False
408,"<Emphasis>Chelidonichthys spinosus</Emphasis>
Ce poisson insolite a réussi à se créer des ailes d'éther concentré grâce auxquelles il vole. Il utilise ses fines nageoires comme des pattes, ce qui lui permet de se cramponner aux parois des îles flottantes pour se reposer de temps à autre.",12822,148,0,False,False,6,401,0,True,False,False
409,"<Emphasis>Arbacia thermophilum</Emphasis>
Cet oursin vit dans les sources chaudes de Glaire-de-dragon. Les yétis qui viennent s'y baigner marchent parfois dessus accidentellement, provoquant chez les malheureux un désarroi bien com<SoftHyphen/>pré<SoftHyphen/>hen<SoftHyphen/>si<SoftHyphen/>ble.",12823,180,0,False,True,3,397,2500,True,False,False
410,"<Emphasis>Salmo trutta rosea</Emphasis>
Cette truite s'est adaptée à la chaleur des eaux thermales, et a même pris une couleur rosée à laquelle elle doit son surnom.",12824,148,0,False,False,3,397,0,True,False,False
411,"<Emphasis>Archelon</Emphasis>
Cette tortue aérienne volerait grâce aux fragments de cristal de vent que contient sa carapace. Si celle-ci est endommagée, elle tombe im<SoftHyphen/>mé<SoftHyphen/>dia<SoftHyphen/>te<SoftHyphen/>ment. On la connaît également sous le nom de <Emphasis>stupendemys</Emphasis>.",12825,180,0,False,False,6,402,2502,True,False,False
412,"<Emphasis>Apteronotus frigoris</Emphasis>
À l'instar du poisson ensorceleur, ce poisson unique est capable de produire de l'air froid, ce qui lui permet de supporter l'environnement brûlant des courants laviques dans lesquels il vit.",12826,150,0,False,False,7,398,0,True,False,False
413,"<Emphasis>Macropinna microstoma</Emphasis>
Les deux yeux très mobiles de ce poisson mutant également appelé macropinna flottent dans une substance gélatineuse et sont enfermés à l'intérieur de sa tête. Il voit en fait grâce à la transparence de son crâne en forme de dôme. On suppose qu'il s'agit d'un produit d'expérience ratée de créature chimérique.",12827,180,0,False,False,8,402,2502,True,False,True
414,"<Emphasis>Electrophorus fulguralis</Emphasis>
Un poisson allongé qui utilise des décharges électriques pour foudroyer habilement ses proies. Sa ressemblance avec l'anguille noire n'est que fortuite, car ce sont deux espèces assez éloignées.",12828,150,0,False,False,2,398,0,True,True,False
415,"<Emphasis>Esox abalathicus</Emphasis>
Ce gros brochet endémique de L'Écume des cieux d'Abalathia est connu pour son agilité ex<SoftHyphen/>cep<SoftHyphen/>tion<SoftHyphen/>nelle. Faisant claquer son corps comme un fouet, il se propulse hors de l'eau et attaque les gaélichats qui volent à proximité.",12829,150,0,False,False,3,401,0,True,False,True
