key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1603,4424,86,0,61412,0,"Die Kraft der Emotionen",2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,4425,86,0,61412,0,"Bitte, Emet-Selch!",2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,4426,86,0,61412,0,"Ein Recht auf Leben",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,4427,86,0,61412,0,"Geschenkte Trauer",2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,4428,86,0,61412,0,"Zurück in den Äther",2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,4429,87,0,61412,0,"Durchschaut",2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,4430,87,0,61412,0,"Ermittlungsarbeit",2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,4431,87,0,61412,0,"Die Augenzeugin",2677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,4432,87,0,61412,0,"Es reimt sich auf Gebell",2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,4433,87,0,61412,0,"Erinnerungen im Äther",2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,4434,87,0,61412,0,"Beileibe kein Ziergarten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,4435,87,0,61412,0,"Notsignale aus dem All",2680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,4436,87,0,61412,0,"Der entflogene Vogel",2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,4437,87,0,61412,0,"Alarm im Hyperboreia",2682,2683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,4438,87,0,61412,0,"Zurück in die Gegenwart",2684,2685,2686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,4439,88,0,61412,0,"Rote Himmel, roter Schnee",2687,2688,2689,2690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,4440,88,0,61412,0,"Ver<SoftHyphen/>hand<SoftHyphen/>lungen für die Zukunft",2691,2692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,4441,88,0,61412,0,"Rettungspläne unter Tage",2693,2694,2695,2696,2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,4442,88,0,61412,0,"Die Sorgen der Forscher",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,4443,88,0,61412,0,"Wundersame Dingsapparate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,4444,88,0,61412,0,"Die Früchte der Forschung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,4445,88,0,61412,0,"Mit Rat, Tat und langen Löffeln",2698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,4446,88,0,61412,0,"Alte Kamellen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,4447,88,0,61412,0,"Brüten, Schmelzen und Sinnieren",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,4448,88,0,61412,0,"Flotten voller Freunde",2699,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,4449,89,0,61412,0,"Der Wille des Planeten",2701,2702,2758,2759,2703,2704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,4450,89,0,61412,0,"Eine mutige Entscheidung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,4451,89,0,61412,0,"Unter Freunden",2705,2706,2707,2708,2709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,4452,89,0,61412,0,"Himmelsstürmer",2710,2711,2712,2713,2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,4453,89,0,61412,0,"Ein uπheilvolleя Πorizont",2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,4454,89,0,61412,0,"Gгαmεs s¢hωere Schwiηgε",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,4455,89,0,61412,0,"Vom §tøιz der ∂rachen",2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,4456,89,0,61412,0,"Iм Ðσmizì¦ der Щissendeл",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,4457,89,0,61412,0,"Dэя Prεis der Uйζ†erblichkΞit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,4458,89,0,61412,0,"W∞hin uns die Ψαhгhε|T führt",2717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,4459,90,0,61412,0,"E¿ klicЖt und ?Δｔtert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,4460,90,0,61412,0,"∑↑n  Ωmιkя•π au┣ ∀Бwεge几",2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,4461,90,0,61412,0,"Träumen Omikron von elektrischen Schafen?",2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,4462,90,0,61412,0,"Voranschreiten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,4463,90,0,61412,0,"Du bist nicht allein",2720,2721,2722,2723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,4464,90,0,61412,0,"Endschreiter",2724,2760,2761,2725,2802,2726,2727,2728,2729,2730,2731,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,4526,90,0,61412,0,"Neu entdecktes Abenteuer",2810,2811,2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,4527,90,0,61412,0,"Ruinen, Reichtum und Rederei",2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,4528,90,0,61412,0,"Die Gefährten",2827,2814,2828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,4529,90,0,61412,0,"Alzadaals Vermächtnis",2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,4530,90,0,61412,0,"Des Bruders Schmerz",2816,2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,4531,90,0,61412,0,"Schatz und Scherflein",2818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,4532,90,0,61412,0,"Spalt und Splitterreise",2868,2819,2869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,4533,90,0,61412,0,"Verbotene Faszination",2820,2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,4534,90,0,61412,0,"Nichtstheorie, Nichtspraxis",2822,2823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,4535,90,0,61412,0,"Des Herrschers Pflicht",2824,2825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,1047,50,0,61419,0,"Die Wiederauferstehung der Primae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,1048,50,0,61419,0,"Götterdämmerung - Ifrit",363,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,1157,50,0,61419,0,"Götterdämmerung - Garuda",365,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,1158,50,0,61419,0,"Götterdämmerung - Titan",367,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,1194,50,0,61419,0,"Ein neuer Sturm zieht auf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,1195,50,0,61419,0,"Eine neue Bedrohung: Garuda",397,398,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,1196,50,0,61419,0,"Eine neue Bedrohung: Titan",399,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,1197,50,0,61419,0,"Eine neue Bedrohung: Ifrit",395,396,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,1198,50,0,61419,0,"Zum Gegenschlag gerüstet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,1309,50,0,61921,0,"Jagd auf die Primae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,1412,50,0,61419,0,"Es lebe der König",514,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,1413,50,0,61419,0,"Grenzen der Gottheit",526,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,1530,50,0,61419,0,"Eine neue Bedrohung: Ramuh",563,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,90,50,0,61419,0,"Eine neue Bedrohung: Shiva",643,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,433,50,0,61419,0,"Das Geheimnis des Dunklen Reiters",735,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,1159,50,0,61419,0,"Ein neuer Primae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,1160,50,0,61419,0,"Alisaies Suche nach Wahrheit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,1313,50,0,61419,0,"Der zweite Abstieg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,1314,50,0,61419,0,"Mut zur Wahrheit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,43,50,0,61419,0,"Antworten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,44,50,0,61419,0,"Für immer begraben",640,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,1709,50,0,61419,0,"Das Erbe der Allager",459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,1200,50,0,61419,0,"Die Seele des Sandes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,1201,50,0,61419,0,"Legenden schreiben",444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,1202,50,0,61419,0,"Das Labyrinth der Alten",408,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,1203,50,0,61419,0,"Die Erben sammeln sich",446,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,1474,50,0,61419,0,"Der Syrcus-Turm",546,547,548,549,574,575,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,494,50,0,61419,0,"Licht ins Dunkel",760,761,762,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,495,50,0,61419,0,"G'raha Tias Bestimmung",764,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,497,50,0,61419,0,"Besuch aus der Ver<SoftHyphen/>gangen<SoftHyphen/>heit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,498,50,0,61921,0,"Edelstein-Erinnerungen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2090,60,0,61419,0,"Ein kolossales Rätsel",1036,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,2091,60,0,61419,0,"Das Werk eines Visionärs",1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,2092,60,0,61419,0,"Dystopie für Dummies",1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,2093,60,0,61419,0,"Stich ins Herz",1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,2094,60,0,61419,0,"Ein hübsches Luftbild",1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,2249,60,0,61419,0,"Kleine Geschenke erhalten die Freund<SoftHyphen/>schaft",1111,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,2250,60,0,61419,0,"Täter und Opfer",1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,2251,60,0,61419,0,"Aggressive Ablenkung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,2252,60,0,61419,0,"Ganz nach Plan",1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,2253,60,0,61419,0,"Alles zu meiner Zeit",1162,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,2335,60,0,61419,0,"Geschichte in Gefahr",1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,2336,60,0,61419,0,"Auf den Schwingen der Zeit",1274,1275,1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,2337,60,0,61419,0,"Eine Chronik der Zukunft",1277,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,2338,60,0,61419,0,"Hazza la vizza, Gobbie",1291,1279,1280,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,2339,60,0,61419,0,"Des Schöpfers Schöpfung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,2114,60,0,61419,0,"Uralte Götter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,2230,60,0,61419,0,"Eine Ikone erwacht",1118,1119,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,2288,60,0,61419,0,"Siegelbrecher",1213,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,2332,60,0,61419,0,"Ein verzweifelter Plan",1272,1293,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,2394,60,0,61419,0,"Irrwege der Entwicklung",1350,1336,1337,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,2115,60,0,61419,0,"Eine neue Bedrohung: Bismarck",1024,1025,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,2116,60,0,61419,0,"Eine neue Bedrohung: Ravana",1017,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,2281,60,0,61419,0,"Kampfsimulation: Sephirot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,2333,60,0,61419,0,"Kampfsimulation: Sophia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,2395,60,0,61419,0,"Kampfsimulation: Zurvan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,2204,60,0,61419,0,"Luftpiraten",1082,1097,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,2205,60,0,61419,0,"Gebieter der Lüfte",1074,1075,1084,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,2285,60,0,61419,0,"Die Ruinen von Mhach",1202,1203,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,2286,60,0,61419,0,"Die Freiheit der Lüfte",1205,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,2373,60,0,61419,0,"Die Insel der Schatten",1357,1358,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,2374,60,0,61419,0,"Abschied von den Rotschnäbeln",1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,1480,60,0,61921,0,"Unbekanntes Flugobjekt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,2928,70,0,61419,19,"Omegas Einladung",1573,1574,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,2929,70,0,61419,19,"Test 1.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,2930,70,0,61419,19,"Katastrophal schwer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,2931,70,0,61419,19,"Froschkönigin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,2932,70,0,61419,19,"Nach dem Test ist vor dem Test",1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,2933,70,0,61419,19,"Anomalie der Helden",1577,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,3031,70,0,61419,19,"Omega ruft",1740,1741,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,3032,70,0,61419,19,"Nächster Halt: Sigmametrie",1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,3033,70,0,61419,19,"Kämpferisches Meisterwerk",1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,3034,70,0,61419,19,"Niemand darf vorbei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,3035,70,0,61419,19,"Vernichtung des Vergänglichen",1745,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,3154,70,0,61419,19,"Der Anfang vom Ende",1859,1860,1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,3155,70,0,61419,19,"Der Urvater aller Drachen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,3156,70,0,61419,19,"Alpha und Omega",1862,1863,1864,1865,1866,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,3157,70,0,61419,19,"Träume verleihen Flügel",1867,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,3003,70,0,61419,0,"Notleidende Künstler",1637,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,3004,70,0,61419,0,"Die königliche Stadt Rabanastre",1662,1639,1640,1641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,3089,70,0,61419,0,"Ein ungebetener Gast",1764,1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,3090,70,0,61419,0,"In vino veritas",1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,3091,70,0,61419,0,"Insel der Geheimnisse",1767,1797,1768,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,3092,70,0,61419,0,"Licht am Ende der Welt",1770,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,3187,70,0,61419,0,"Der dalmascanische Widerstand",1896,1897,1898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,3188,70,0,61419,0,"Verborgen im Golmore-Dschungel",1900,1901,1902,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,3189,70,0,61419,0,"Das Kloster von Orbonne",1905,1906,1907,1935,1937,1939,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,3093,1,0,61411,0,"Ein Häppchen zum Wein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,3190,70,0,61411,0,"Reiner Wein aus schlechtem Gewissen",1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,3191,1,0,61411,0,"Neue Häppchen zum Wein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,3015,70,0,61419,0,"Der innere Dämon",1737,1733,1734,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,3016,70,0,61419,0,"Alter schützt vor Torheit nicht",1762,1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,3152,70,0,61419,0,"Eine Liebe über den Tod hinaus",1831,1832,1823,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,3165,70,0,61419,0,"Dem Schwur treu ergeben",1924,1925,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,3166,70,0,61419,0,"Ein tapferes Opfer",1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,3255,80,0,61419,0,"Mitten im Nirgendwo",2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,3256,80,0,61419,0,"Reise in das Herz",2175,2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,3257,80,0,61419,0,"Gefahr von oben",2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,3258,80,0,61419,0,"Bewässerung der Wüste",2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,3259,80,0,61419,0,"Seismische Aktivitäten",2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,3260,80,0,61419,0,"Das Orakel der Dunkelheit",2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,3787,80,0,61419,0,"Eine Stimme im Kopf",2306,2250,2251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,3788,80,0,61419,0,"Der Himmel reißt auf",2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,3789,80,0,61419,0,"In den Feuersturm",2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,3790,80,0,61419,0,"Herz der Dunkelheit",2254,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,3791,80,0,61419,0,"Auf dünnem Eis",2256,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,3792,80,0,61419,0,"Das Leben findet einen Weg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,3793,80,0,61419,0,"Welten entfernt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,3975,80,0,61419,0,"Leeres Versprechen",2398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,3976,80,0,61419,0,"Angst vor der Dunkelheit",2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,3977,80,0,61419,0,"Flüchtige Ver<SoftHyphen/>gangen<SoftHyphen/>heit",2400,2401,2402,2403,2404,2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,3978,80,0,61419,0,"Ein Versprechen für die Ewigkeit",2406,2407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,3979,80,0,61419,0,"Mein Platz in dieser Welt",2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,3671,70,0,61419,0," Zwergengeflüster",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,3717,80,0,61419,0,"Kabale in Komra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,3718,80,0,61419,0,"Hinter verschlossenen Türen",2200,2201,2202,2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,3719,80,0,61419,0,"Zwischen Wracks, Ruinen und Geheimnissen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,3720,80,0,61419,0,"Anoggs Abenteuerlust",2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,3721,80,0,61419,0,"Konoggs kühler Kopf",2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,3784,80,0,61419,0,"Zwillingszwist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,3785,80,0,61419,0,"Die brillanten Pläne der brillanten Anogg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,3952,80,0,61419,0,"Zwergische Genüsse",2367,2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,3953,80,0,61419,0,"Auferstanden von den Toten",2369,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
