key,0,1,2,3,4
1613,22,41,"","Synthèse rapide","-"
1614,22,42,"","Qualité","-"
1615,22,43,"","Haute qualité","-"
1616,22,44,"","Excellente qualité","-"
1617,22,50,"","Réparer","-"
1618,22,51,"","À réparer","-"
1619,22,60,"","Teinture","-"
1620,22,70,"","Arbre mature","-"
1621,22,71,"","Coupe","-"
1622,22,72,"","Fauche","-"
1623,22,73,"","Filon de minerai","-"
1624,22,74,"","Extraction de minerai","-"
1625,22,75,"","Extraction de pierre","-"
1626,22,90,"","Pêche","-"
1627,22,23,"","Sertissage","-"
1628,22,24,"","Sertissage avancé","-"
1629,22,200,"","Jardinage","-"
1630,22,201,"","Culture (jardinage)","-"
1631,22,202,"","Récolte (jardinage)","-"
1632,22,45,"","Recettes expertes","-"
1633,22,100,"","recyclage","-"
1634,22,91,"","Défi de pêche","-"
1635,22,92,"","Remise à l'eau","-"
1636,22,76,"","Point de récolte intact","-"
1637,22,13,"","Objet de collection","-"
1638,22,101,"","spécialiste","-"
1639,22,102,"","talisman","-"
1640,22,103,"","Légendes locales","-"
1642,22,160,"","assignats de récolteur","-"
1647,22,153,"","assignats jaunes d'artisan","-"
1648,22,163,"","assignats jaunes de récolteur","-"
1649,22,154,"","assignat blanc d'artisan","-"
1650,22,164,"","assignat blanc de récolteur","-"
1651,22,77,"","récolte automatique","-"
1652,22,78,"","synthèse d'essai","-"
1653,22,252,"","assignats d'Azurée","-"
1654,22,14,"","valeur de collection","-"
1655,22,155,"","assignats mauves d'artisan","-"
1656,22,165,"","assignats mauves de récolteur","-"
1657,22,93,"","pêche au harpon","-"
1900,23,0,"@","【Primordiaux】","Primordiaux."
1901,23,1,"","Primordial","-"
1902,23,10,"","Ifrit","-"
1903,23,11,"","Titan","-"
1904,23,12,"","Garuda","-"
1905,23,18,"","Bahamut","-"
1906,23,13,"","Moggle Mog XII","-"
1907,23,2,"","Hommes-bêtes","-"
1908,23,101,"","Amalj'aa","-"
1909,23,102,"","Sylphes","-"
1910,23,103,"","Ixali","-"
1911,23,104,"","Kobolds","-"
1912,23,105,"","Sahuagins","Sahagins"
1913,23,14,"","Léviathan","-"
1914,23,15,"","Ramuh","-"
1915,23,16,"","Shiva","-"
1916,23,32,"","Alexander","-"
1917,23,30,"","Ravana","-"
1918,23,31,"","Bismarck","-"
1919,23,110,"","Gnathes","-"
1920,23,111,"","Vanu Vanu","-"
1921,23,106,"","Gobelins","-"
1922,23,113,"","Dragons","-"
1923,23,33,"","Nidhogg","-"
1924,23,34,"","Sephirot","-"
1925,23,35,"","Sophia","-"
1926,23,36,"","Zurvan","-"
1927,23,112,"","Kojin","-"
1928,23,120,"","Ananta","-"
1929,23,40,"","Susano","-"
1930,23,41,"","Lakshmi","-"
1931,23,42,"","Shinryu","-"
1932,23,43,"","Oméga","-"
1933,23,44,"","Byakko","-"
1934,23,45,"","Tsukuyomi","-"
1935,23,114,"","Mogs","-"
1936,23,121,"","Namazu","-"
1937,23,17,"","Phénix","-"
1938,23,19,"","Odin","-"
1939,23,46,"","Suzaku","-"
1940,23,47,"","Seiryû","-"
1941,23,48,"","Titania","-"
1942,23,49,"","Innocence","-"
1943,23,50,"","Hadès","-"
1944,23,122,"","Nain","-"
1945,23,123,"","Pixie","-"
1946,23,124,"","Nu Mou","-"
1947,23,125,"","Qitari","-"
1948,23,51,"","Arme Rubis","-"
1949,23,52,"","Guerrier de la Lumière primordial","-"
1950,23,53,"","Arme Émeraude","-"
1951,23,54,"","Arme Diamant","-"
1952,23,126,"","Matanga","-"
1953,23,127,"","Arkasodara","-"
1954,23,128,"","Loporrite","-"
1955,23,55,"","Zordiarche","-"
1956,23,56,"","Hydaelyn","-"
2000,24,0,"@","【Missions】","Missions."
2001,24,100,"","Mission","-"
2002,24,1,"","Quête","-"
2003,24,2,"","Quête de l'épopée","-"
2004,24,3,"","Quête annexe","-"
2005,24,4,"","Quête de classe","-"
2006,24,5,"","Quête de job","-"
2007,24,6,"","Quête de grande compagnie","-"
2008,24,101,"","ALÉA","Apparition locale d'événements aléatoires"
2009,24,600,"","Mandat de guilde","-"
2010,24,601,"","Mandat","-"
2011,24,602,"","Mandat de mercenariat","-"
2012,24,603,"","Mandat de récolte","-"
2013,24,604,"","Mandat d'artisanat","-"
2015,24,606,"","Mandat de grande compagnie","-"
2017,24,608,"","Lien de mandat","-"
2018,24,609,"","Autorisation","-"
2019,24,610,"","Difficulté du mandat","-"
2020,24,500,"","Opération de guilde","-"
2021,24,1000,"","Donjon","-"
2022,24,2000,"","Combat contre un Primordial","-"
2023,24,2001,"","Combat contre un Primordial (brutal)","-"
2024,24,2002,"","Combat contre un légat","-"
2025,24,3000,"","Raid","-"
2026,24,6101,"","Colisée","-"
2027,24,1005,"","Les Mille Gueules de Toto-Rak","Mille Gueules de Toto-Rak"
2028,24,1002,"","L'Hypogée de Tam-Tara","Hypogée de Tam-Tara"
2029,24,1003,"","Les Mines de Clochecuivre","Mines de Clochecuivre"
2030,24,1001,"","Sastasha","-"
2031,24,1012,"","Le Val d'Aurum","Val d'Aurum"
2032,24,1006,"","Le Manoir des Haukke","Manoir des Haukke"
2033,24,1004,"","Halatali","Halatali"
2034,24,1007,"","Le Bivouac de Brayflox","Bivouac de Brayflox"
2035,24,1008,"","Le Temple enseveli de Qarn","Temple enseveli de Qarn"
2036,24,1013,"","Le Palais du Vagabond","Palais du Vagabond"
2037,24,1010,"","Le Vigile de Pierre","Vigile de Pierre"
2038,24,1009,"","Le Gouffre hurlant","Gouffre hurlant"
2039,24,1011,"","La Forteresse de Dzemael","Forteresse de Dzemael"
2040,24,1016,"","Le Château d'Amdapor","Chateau d'Amdapor"
2041,24,1014,"","Castrum Meridianum","-"
2042,24,1015,"","Le Praetorium","Praetorium"
2043,24,501,"","Entraînement : groupes d'ennemis","-"
2044,24,502,"","Chasse au fantôme fantoche","-"
2045,24,503,"","Entraînement : infiltration en base ennemie","-"
2046,24,504,"","Reconquête d'une carapace escamotée","-"
2047,24,505,"","Opération fleurs du mal","-"
2048,24,506,"","Expédition punitive contre les Ventrerouge","-"
2049,24,507,"","Briaxio à bras raccourcis","-"
2050,24,508,"","Les Gobelins bombardiers","Gobelins bombardiers"
2051,24,509,"","Sus au morbol pollueur","-"
2052,24,510,"","Buso l'immolateur","-"
2053,24,511,"","Ombres et griffes","-"
2054,24,512,"","Longue vie à la Reine","-"
2055,24,513,"","Quintettes infernaux","-"
2056,24,514,"","Trinité sinistre","-"
2057,24,2010,"","Le Cratère des tisons (normal)","Cratère des tisons (normal)"
2058,24,2015,"","Le Nombril (normal)","Nombril (normal)"
2059,24,2020,"","Hurlœil (normal)","Hurloeil (normal)"
2060,24,2011,"","Le Cratère des tisons (brutal)","Cratère des tisons (brutal)"
2061,24,2016,"","Le Nombril (brutal)","Nombril (brutal)"
2062,24,2021,"","Hurlœil (brutal)","Hurloeil (brutal)"
2063,24,2025,"","Cap Vendouest","-"
2064,24,3010,"","Le Labyrinthe de Bahamut","Labyrinthe de Bahamut"
2065,24,6100,"","L'Antre des loups","Antre des loups"
2066,24,2012,"","Le Cratère des tisons (extrême)","Cratère des tisons (extrême)"
2067,24,2017,"","Le Nombril (extrême)","Nombril (extrême)"
2068,24,2022,"","Hurlœil (extrême)","Hurloeil (extrême)"
2069,24,2030,"","La Lisière de ronces (brutal)","Lisière de ronces (brutal)"
2070,24,2035,"","Le fléau d'Ultima","Fléau d'Ultima"
2071,24,3501,"","La Tour de Cristal","Tour de Cristal"
2072,24,3012,"","Le Labyrinthe de Bahamut I-V","Labyrinthe de Bahamut I-V"
2073,24,3502,"","Le Dédale antique","Dédale antique"
2074,24,300,"","Déchiffrage","-"
2075,24,301,"","mode difficile","-"
2076,24,110,"","Mission aléatoire","-"
2077,24,3013,"","Les Méandres de Bahamut","Méandres de Bahamut"
2078,24,1020,"","Le Phare de Sirius","Phare de Sirius"
2079,24,2031,"","La Lisière de ronces (extrême)","Lisière de ronces (extrême)"
2080,24,2040,"","Le Briseur de marées (brutal)","Briseur de marées (brutal)"
2081,24,2041,"","Le Briseur de marées (extrême)","Briseur de marées (extrême)"
2082,24,2026,"","La chimère dhorme du Coerthas","Chimère dhorme du Coerthas"
2083,24,2027,"","L'hydre d'Halatali","Hydre d'Halatali"
2084,24,2045,"","Affrontement sur le grand pont","-"
2085,24,6000,"","JcJ","Joueur contre joueur"
2086,24,10,"","Quêtes tribales","-"
2087,24,11,"","Quêtes tribales quotidiennes","-"
2088,24,12,"","Quêtes tribales (scénario)","-"
2089,24,20,"","Histoires annexes","-"
2090,24,104,"","Chasse aux trésors","-"
2091,24,21,"","Chroniques d'une nouvelle ère","-"
2092,24,22,"","Événements saisonniers","-"
2093,24,1021,"","Les Vestiges de la cité d'Amdapor","Vestiges de la cité d'Amdapor"
2094,24,310,"","Chroniques du zodiaque","-"
2095,24,311,"","parchemin stellaire","-"
2096,24,105,"","Contrats de chasse","-"
2097,24,106,"","Contrat d'élite","-"
2098,24,2050,"","L'Arbre du jugement (brutal)","Arbre du jugement (brutal)"
2099,24,2051,"","L'Arbre du jugement (extrême)","Arbre du jugement (extrême)"
2100,24,3503,"","La Tour de Syrcus","Tour de Syrcus"
2101,24,3011,"","Les Méandres de Bahamut (sadique)","Méandres de Bahamut (sadique)"
2102,24,6201,"","La Plaine de Carteneau","Plaine de Carteneau"
2103,24,1022,"","L'Île de Crèvecarène","Île de Crèvecarène"
2104,24,6200,"","Front","-"
2106,24,112,"","expert","-"
2108,24,3014,"","L'Abîme de Bahamut","Abîme de Bahamut"
2109,24,2055,"","L'Amphithéâtre d'Akh Afah (brutal)","Amphithéâtre d'Akh Afah (brutal)"
2110,24,2056,"","L'Amphithéâtre d'Akh Afah (extrême)","Amphithéâtre d'Akh Afah (extrême)"
2111,24,1023,"","Manteneige","-"
2112,24,2060,"","Le Col du dragon","Col du dragon"
2113,24,23,"","Quêtes de livraison","-"
2114,24,2061,"","La Fontaine d'Urth","Fontaine d'Urth"
2115,24,3504,"","Le Monde des Ténèbres","Monde des Ténèbres"
2117,24,6203,"","Ruines frontalières (annexion)","les Ruines frontalières (annexion)"
2119,24,1024,"","Gardien du lac","le Gardien du lac"
2120,24,2046,"","Revanche au vieux château","-"
2121,24,320,"","Ascien","-"
2122,24,321,"","néant","le néant"
2123,24,1104,"","Grande bibliothèque de Gubal","la Grande bibliothèque de Gubal"
2124,24,1106,"","Nalloncques","-"
2125,24,1103,"","La Voûte","Voûte"
2126,24,1107,"","Le Continuum fractal","Continuum fractal"
2127,24,1100,"","Vigile du Crépuscule","le Vigile du Crépuscule"
2128,24,1101,"","Sohm Al","-"
2129,24,1105,"","Laboratoire de magismologie","le Laboratoire de magismologie"
2130,24,1102,"","L'Aire","Aire"
2131,24,2100,"","Thok ast Thok (brutal)","-"
2132,24,2101,"","Thok ast Thok (extrême)","-"
2133,24,2105,"","L'Immensité bleue (brutal)","Immensité bleue (brutal)"
2134,24,2106,"","L'Immensité bleue (extrême)","Immensité bleue (extrême)"
2135,24,6205,"","Rocher des tréfonds (invasion)","le Rocher des tréfonds"
2137,24,3050,"","Alexander","-"
2138,24,3051,"","Alexander (sadique)","-"
2139,24,3052,"","Gordias : le Père","-"
2140,24,2065,"","La Chrysalide (normal)","Chrysalide (normal)"
2141,24,2066,"","Le Siège de la sainte Cité d'Ishgard (normal)","Siège de la sainte Cité d'Ishgard (normal)"
2142,24,2110,"","Le Réacteur de singularité (normal)","Réacteur de singularité (normal)"
2143,24,611,"","Mandats ishgardais","-"
2144,24,1108,"","Arboretum Sainte-Mocianne","l'Arboretum Sainte-Mocianne"
2145,24,3510,"","Ombre de Mhach","l'Ombre de Mhach"
2146,24,3511,"","Arche du néant","l'Arche du néant"
2147,24,102,"","Salle des novices","-"
2148,24,1109,"","L'Antitour","Antitour"
2149,24,3053,"","Midas : le Fils","-"
2150,24,2120,"","Unité de contention S1P7 (normal)","-"
2151,24,2121,"","Unité de contention S1P7 (extrême)","-"
2153,24,6103,"","The Feast","Feast"
2154,24,103,"","Entraînement sur mannequin","-"
2155,24,1110,"","Sohr Khai","-"
2156,24,3512,"","la Cité défendue de Mhach","Cité défendue de Mhach"
2157,24,4000,"","Donjon sans fond","-"
2158,24,4001,"","Palais des morts","-"
2159,24,2115,"","La Dernière avancée de la Foi","Dernière avancée de la Foi"
2160,24,2116,"","L'ire de Nidhogg","ire de Nidhogg"
2161,24,6207,"","Champs de la gloire (brise-glace)","les Champs de la Gloire"
2163,24,6001,"","Combat singulier","-"
2164,24,1111,"","Xelphatol","-"
2165,24,2125,"","Unité de contention P1P6 (normal)","-"
2166,24,2126,"","Unité de contention P1P6 (extrême)","-"
2167,24,3054,"","Alexander : le Créateur","-"
2168,24,1112,"","Muraille de Baelsar","la Muraille de Baelsar"
2169,24,3513,"","Dun Scaith","-"
2170,24,2130,"","Unité de contention Z1P9 (normal)","-"
2171,24,2131,"","Unité de contention Z1P9 (extrême)","-"
2172,24,1201,"","Palais aux Marées violettes","-"
2173,24,1202,"","La Force de Bardam","Force de Bardam"
2174,24,1203,"","Château de Doma","-"
2175,24,1204,"","Castrum Abania","-"
2176,24,2200,"","Crique aux tributs","-"
2177,24,2201,"","Crique aux tributs (extrême)","-"
2178,24,2205,"","Émanation","-"
2179,24,2206,"","Émanation (extrême)","-"
2180,24,2210,"","Ménagerie royale","-"
2181,24,3100,"","Oméga : Deltastice","-"
2182,24,3101,"","Oméga : Deltastice (sadique)","-"
2183,24,3102,"","Deltastice","le Deltastice"
2184,24,1207,"","Temple du Poing","le Temple du Poing"
2185,24,1208,"","Cité engloutie de Skalla","la Cité engloutie de Skalla"
2186,24,2211,"","Le domaine de Shinryu","domaine de Shinryu"
2187,24,3500,"","raid en alliance","-"
2188,24,3520,"","Retour à Ivalice","-"
2189,24,3521,"","Cité royale de Rabanastre","-"
2190,24,3400,"","Abîme infini de Bahamut (fatal)","-"
2191,24,6300,"","Ailes rivales","-"
2192,24,6301,"","Astragalos (machinerie)","-"
2193,24,1209,"","Couvercle des enfers","le Couvercle des enfers"
2194,24,2215,"","Clairière de Jade","la Clairière de Jade"
2195,24,2216,"","Clairière de Jade (extrême)","la Clairière de Jade (extrême)"
2196,24,3103,"","Sigmastice","Le Sigmastice"
2197,24,4050,"","terre interdite d'Eurêka","La terre interdite d'Eurêka"
2198,24,4051,"","Eurêka Anemos","-"
2200,49,0,"Mount[1-1,4-6,8-9,15-15,18-22,25-38,40-50,52-56,58-59,62-62,65-65,67-78,80-84,86-87,90-102,104-106,108-116,121-127,130-130,133-133,135-136,138-146,148-148,150-154,156-156,158-164,166-166,168-168,170-195,197-197,200-209,211-220,222-226,228-243,245-250,252-254,261-268,273-274,281-281,284-284,287-288,291-291,293-293]","【Montures】","Montures."
2201,50,0,"ClassJob[1-40]","【Classes et jobs】","Classes et jobs."
2202,51,0,"PlaceName[20-37,39-59,61-65,94-94,107-107,112-112,123-123,125-125,128-129,140-140,154-154,184-184,206-206,216-216,218-218,223-223,230-230,237-237,239-239,260-260,271-271,290-290,300-300,313-313,323-323,325-325,331-331,337-337,350-350,357-361,386-386,388-388,392-392,401-401,404-404,406-406,411-411,418-418,425-427,430-430,457-457,464-468,478-478,493-493,496-498,548-548,617-617,694-695,733-733,1301-1304,1334-1334,1363-1363,1374-1374,1377-1377,1390-1390,1399-1399,1406-1409,1431-1431,1484-1484,1500-1500,1628-1628,1633-1633,1638-1638,1645-1645,1647-1647,1664-1665,1708-1708,1714-1714,1723-1723,1731-1731,1740-1740,1742-1742,1759-1759,1792-1793,1799-1802,1805-1805,1807-1807,1809-1809,1835-1835,1841-1841,1847-1847,1853-1853,1857-1857,1868-1868,1884-1884,2000-2002,2018-2018,2025-2025,2031-2031,2034-2034,2038-2038,2042-2042,2046-2046,2050-2050,2081-2082,2088-2088,2090-2090,2099-2101,2116-2116,2123-2123,2130-2131,2147-2148,2151-2151,2178-2178,2181-2181,2200-2200,2204-2204,2214-2214,2256-2256,2265-2266,2295-2295,2297-2301,2310-2310,2327-2327,2340-2340,2354-2354,2357-2360,2367-2367,2372-2372,2383-2383,2400-2404,2406-2414,2448-2450,2462-2462,2483-2483,2485-2485,2496-2496,2499-2499,2510-2510,2530-2530,2545-2545,2549-2549,2586-2586,2589-2589,2613-2613,2634-2634,2646-2646,2660-2660,2665-2665,2670-2670,2691-2691,2693-2693,2707-2708,2715-2715,2717-2720,2725-2725,2727-2727,2736-2736,2762-2762,2769-2769,2773-2773,2775-2775,2779-2779,2793-2793,2801-2801,2805-2805,2810-2810,2813-2814,2822-2822,2833-2833,2850-2851,2864-2864,2936-2936,2950-2958,2979-2979,2982-2982,2985-2985,2997-2997,3007-3007,3017-3018,3044-3044,3050-3050,3057-3057,3075-3075,3094-3094,3105-3105,3122-3122,3129-3129,3135-3135,3139-3139,3147-3147,3156-3157,3170-3170,3179-3179,3195-3195,3205-3205,3214-3220,3222-3222,3229-3229,3378-3378,3385-3385,3425-3425,3435-3435,3442-3442,3467-3469,3477-3477,3486-3487,3492-3492,3511-3511,3534-3534,3568-3568,3581-3581,3590-3590,3595-3597,3620-3620,3635-3635,3644-3644,3647-3647,3662-3663,3684-3686,3700-3713,3736-3736,3759-3759,3769-3770,3783-3783,3797-3798,3818-3818,3833-3833,3850-3850,3852-3852,3880-3880,3886-3886,3894-3894,3903-3903,3915-3915,3926-3926,3928-3929,3938-3938,3949-3949,3966-3966,3973-3973,3978-3978,3983-3983,4015-4015,4090-4092,4098-4098,4100-4100,4111-4111,4118-4118,4135-4135,4139-4139,4146-4146,4154-4154,4167-4167]","【Lieux】","Lieux."
2203,52,0,"Race","【Races】","Races."
2204,53,0,"Tribe","【Ethnies】","Ethnies."
2205,54,0,"GuardianDeity[1-12]","【Divinités protectrices】","Divinites protectrices."
2206,55,0,"GeneralAction[1-10,12-22,24-27]","【Actions générales】","Actions generales."
2207,56,0,"Action[9-9,15-17,20-21,23-24,27-31,37-38,40-46,48-49,51-54,56-56,61-62,65-66,69-70,74-75,78-78,83-88,90-90,92-92,94-98,100-101,106-107,110-110,112-114,116-121,124-125,127-127,131-133,135-137,139-142,144-144,147-147,149-149,152-159,162-163,166-167,172-173,181-181,185-186,188-190,197-208,210-211,215-215,218-218,220-222,224-224,227-228,232-232,235-235,237-241,260-260,268-269,272-273,280-280,288-291,294-297,299-300,303-303,802-803,805-805,2135-2135,2240-2242,2245-2248,2254-2255,2258-2272,2864-2864,2866-2866,2868-2868,2870-2870,2872-2874,2876-2876,2878-2878,2890-2890,3538-3543,3545-3547,3549-3552,3554-3563,3566-3566,3568-3571,3573-3574,3576-3579,3581-3587,3590-3590,3593-3596,3598-3601,3603-3603,3606-3606,3608-3608,3610-3610,3612-3615,3617-3617,3621-3621,3623-3625,3629-3629,3632-3632,3634-3634,3636-3636,3638-3641,3643-3643,4072-4073,4081-4081,4086-4087,4095-4095,4100-4100,4102-4106,4179-4179,4238-4248,4262-4262,4401-4406,4574-4574,4589-4589,4595-4596,4631-4631,4639-4639,7381-7416,7418-7422,7426-7445,7447-7447,7449-7449,7477-7493,7495-7499,7503-7507,7509-7521,7523-7531,7533-7533,7535-7535,7537-7538,7540-7542,7546-7546,7548-7549,7551-7551,7553-7554,7557-7557,7559-7562,7568-7568,7571-7571,7632-7632,7861-7863,7867-7867,7869-7869,7903-7906,7909-7911,8324-8324,9629-9629,15989-16015,16137-16165,16191-16196,16457-16489,16491-16507,16510-16511,16514-16519,16524-16536,16539-16543,16545-16546,16548-16548,16550-16557,16559-16560,16578-16578,16766-16766,16889-16889,17055-17055,17105-17106,17206-17206,17209-17209,17215-17216,17864-17865,18073-18073,19004-19004,19012-19012,19264-19264,19297-19297,21177-21178,21203-21205,22182-22185,24283-24318,24373-24405,24858-24859,25589-25590,25746-25755,25757-25774,25776-25840,25843-25851,25855-25862,25865-25876,25880-25880,25882-25885,26521-26521,26804-26806,26870-26872,27523-27523]","【Actions des disciples de la guerre et de la magie】","Actions des disciples de la guerre et de la magie."
2208,57,0,"CraftAction[100001-100004,100010-100010,100128-100128,100177-100177,100203-100203,100227-100227,100235-100235,100243-100243,100283-100283,100299-100299,100315-100315,100323-100323,100339-100339,100355-100355,100363-100363,100371-100371,100379-100379,100387-100387,100395-100395,100403-100403,100411-100411,100419-100419,100427-100427,100435-100435]","【Actions des disciples de la main】","Actions des disciples de la main."
2209,58,0,"BuddyAction","【Actions des compagnons】","Actions des compagnons."
2210,59,0,"PetAction[1-6]","【Actions des familiers】","Actions des familiers."
2211,60,0,"Weather[col-1,1-20,22-23,25-25,29-29,35-36,40-40,44-44,49-51,53-54,60-60,66-66,69-69,71-71,74-74,77-77,80-80,82-82,84-84,87-87,92-92,95-95,97-97,101-102,109-113,116-116,118-118,120-120,122-122,125-125,133-138,144-145,147-149,151-151,156-157,160-162]","【Météo】","Meteo."
2212,61,0,"MainCommand[col-<Value>5</Value>,1-36,41-42,44-44,56-62,64-70,72-82,84-99]","【Divers】","Divers."
2213,62,0,"TextCommand[col-<Value>8</Value>,col-<Value>5</Value>,1-31,33-211,213-321,323-455,459-634,637-639,641-641]","【Commandes texte】","Commandes texte."
2214,63,0,"Action[29054-29061,29064-29067,29069-29076,29078-29088,29091-29095,29097-29110,29123-29126,29128-29130,29223-29240,29242-29245,29249-29264,29266-29266,29371-29371,29391-29396,29399-29409,29412-29423,29428-29432,29469-29469,29472-29497,29499-29515,29523-29533,29535-29554,29566-29566,29649-29651,29653-29655,29657-29657,29659-29691,29695-29695,29697-29700,29702-29704,29707-29707,29711-29711,29736-29737]","【Actions JcJ】","Actions JcJ."
2215,64,0,"Pet[<Value>0</Value>,1-2,6-8,10-10,14-15,17-19,23-24,27-32]","【Familiers】","Familiers."
2216,65,0,"Companion[noun,1-67,71-152,154-222,224-449,451-451,453-453]","【Mascottes】","Mascottes."
2217,66,0,"PetMirage[col-<Value>2</Value>]","【Apparences d'Egi】","Apparences d'Egi."
2218,67,0,"ActionComboRoute[50-59]","【Combos JcJ】","Combos JcJ."
2219,68,0,"Action[12958-13007,14476-14481]","【Actions Logos】","Actions Logos."
2220,69,0,"Action[11383-11431,18295-18325,23264-23267,23269-23273,23275-23288,23290-23290]","【Magie bleue】","Magie bleue."
2221,70,0,"Action[20701-20770,22344-22356,23907-23922]","【Actions oubliées】","Actions oubliées."
2900,28,0,"@","【Interfaces de job】","Interfaces de job."
2901,28,1,"","Jauge du serment","-"
2902,28,2,"","Jauge du serment (coût)","-"
2904,28,11,"","Jauge des chakras","-"
2905,28,20,"","Jauge de la bête","-"
2906,28,21,"","Jauge de la bête (coût)","-"
2907,28,30,"","Jauge du dragon","-"
2908,28,31,"","Œil du dragon","-"
2909,28,40,"","Jauge de chant","-"
2910,28,41,"","Inspiration poétique","-"
2911,28,50,"","Canne des soins","-"
2912,28,51,"","Lys","-"
2913,28,60,"","Jauge des éléments","-"
2914,28,61,"","Cœur ombral","-"
2915,28,70,"","Jauge de flux d'éther","-"
2916,28,72,"","Éther de Bahamut","-"
2917,28,71,"","Jauge de transe","-"
2919,28,80,"","Jauge d'éther féerique","-"
2920,28,81,"","Jauge d'éther féerique (coût)","-"
2921,28,90,"","Jauge de Fûton","-"
2922,28,91,"","Jauge de Ninki","-"
2923,28,92,"","Jauge de Ninki (coût)","-"
2926,28,102,"","Jauge de chaleur","-"
2927,28,103,"","Surchauffe","-"
2928,28,110,"","Jauge de sang","-"
2930,28,120,"","Table des arcanes","-"
2931,28,130,"","Marque Setsugekka","-"
2932,28,131,"","effets Sen","-"
2933,28,132,"","Jauge de Kenki","-"
2934,28,133,"","Jauge de Kenki (coût)","-"
2935,28,140,"","Jauge d'équilibre","-"
2936,28,141,"","Mana noire","-"
2937,28,142,"","Mana blanche","-"
2938,28,111,"","Jauge de ténèbres intérieures","-"
2939,28,52,"","Lys de sang","-"
2940,28,100,"","Thermovoltmètre","-"
2941,28,101,"","Jauge de batterie","-"
2942,28,150,"","Barillet éthéréen","-"
2943,28,160,"","Indicateur de pas","-"
2944,28,161,"","Éventail onirique","-"
2946,28,134,"","Jauge de Tension de la lame","-"
2947,28,1000,"","Jauge des âmes","-"
2948,28,1003,"","Phylactère du lémure","-"
2949,28,1010,"","Diagramme eucrasique","-"
2950,28,1011,"","Bile de vipère","-"
2951,28,13,"","Chakras bestiaux et Nadis","-"
2952,28,143,"","Cristal de mana","-"
2953,28,162,"","Jauge de fascination","-"
2954,28,44,"","Coda","-"
2955,28,42,"","Jauge de voix de l'âme","-"
2956,28,63,"","Symbole paradoxal","-"
2957,28,1012,"","Jauge de la vipère","-"
2958,28,1023,"","Croc de vipère","-"
2959,28,112,"","Arts ténébreux","-"
2960,28,62,"","Polyglotte","-"
2961,28,135,"","Tension de la lame","-"
2962,28,122,"","Signes astraux","-"
2963,28,14,"","Chakra bestial","-"
2964,28,12,"","Chakra","-"
2965,28,1002,"","Linceul du lémure","-"
2966,28,1001,"","Jauge du linceul","-"
2967,28,163,"","Fascination","-"
2968,28,1004,"","Âme du néant","-"
2969,28,1005,"","Âme de lémure","-"
2970,28,43,"","Jauge de voix de l'âme","-"
3000,25,0,"@","【Gold Saucer】","Gold Saucer."
3001,25,200,"","course de chocobos","-"
3002,25,201,"","chocobo de course","-"
3003,25,202,"","jeune chocobo","-"
3004,25,203,"","chocobo à la retraite","-"
3005,25,204,"","accouplement","-"
3006,25,205,"","cote","-"
3007,25,206,"","niveau du pedigree","-"
3008,25,210,"","course aléatoire","-"
3009,25,211,"","Route de Sagolii","-"
3010,25,213,"","Sentes tranquilles","-"
3011,25,300,"","Triple Triade","-"
3012,25,301,"","carte de Triple Triade","-"
3013,25,302,"","famille","-"
3014,25,303,"","rareté","-"
3015,25,304,"","duel","-"
3016,25,305,"","compétition","-"
3017,25,306,"","tournoi","-"
3018,25,307,"","points du tournoi","-"
3019,25,308,"","règles spéciales","-"
3020,25,309,"","règles locales","-"
3021,25,310,"","règles initiales","-"
3022,25,311,"","règles du tournoi","-"
3023,25,312,"","Toutes sur table","-"
3024,25,313,"","Trois sur table","-"
3025,25,314,"","Identique","-"
3026,25,315,"","Mort subite","-"
3027,25,316,"","Plus","-"
3028,25,317,"","Aléatoire","-"
3029,25,318,"","Ordre","-"
3030,25,319,"","Chaos","-"
3031,25,320,"","Inversion","-"
3032,25,321,"","Tueur d'as","-"
3033,25,322,"","Bonus","-"
3034,25,323,"","Malus","-"
3035,25,324,"","Échange","-"
3036,25,325,"","Roulette","-"
3037,25,327,"","jeu","-"
3038,25,328,"","Règle souhaitée : ","-"
3039,25,1,"","JACTA","-"
3040,25,100,"","Cactpot","-"
3041,25,101,"","Méga Cactpot","-"
3042,25,102,"","Mini Cactpot","-"
3043,25,103,"","numéros gagnants","numéro gagnant"
3044,25,400,"","Choc des mascottes","CdM"
3045,25,401,"","destruction","effet destructeur"
3046,25,402,"","pierre arcanique","-"
3047,25,403,"","portail","-"
3048,25,404,"","bouclier","-"
3049,25,405,"","œil scrutateur","-"
3050,25,410,"","créature","-"
3051,25,411,"","poupée","-"
3052,25,413,"","mécanisme","-"
3053,25,406,"","technique","-"
3054,25,407,"","piège","-"
3055,25,2,"","Un sacré courant d'air","-"
3056,25,3,"","Mascotte en détresse","-"
3060,25,212,"","Costa del Sol","-"
3061,25,412,"","Monstre","-"
3062,25,7,"","Haute voltige","-"
3063,25,8,"","As de l'air","-"
3064,25,500,"","mahjong domien","-"
3065,25,9,"","La coupe est pleine","-"
3300,26,0,"@","【Altération d'état】","Altération d'état."
3301,26,2,"","Paralysie (altération)","-"
3302,26,3,"","Silence (altération)","-"
3303,26,4,"","Étourdissement (altération)","-"
3304,26,5,"","Sommeil (altération)","-"
3305,26,6,"","Pesanteur (altération)","-"
3306,26,7,"","Pétrification (altération)","-"
